sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,93,0.206406,93,0.235958
1,93,0.206406,93,0.235958
2,93,0.206406,93,0.235958
3,93,0.206406,93,0.235958
4,93,0.206406,93,0.235958
5,93,0.206406,94,0.298458
6,93,0.206406,93,0.235958
7,93,0.206406,94,0.298458
8,93,0.206406,93,0.235958
9,93,0.206406,94,0.298458
10,93,0.206406,93,0.235958
11,93,0.206406,93,0.235958
12,93,0.206406,93,0.235958
13,93,0.206406,93,0.235958
14,93,0.206406,93,0.235958
15,93,0.206406,93,0.235958
16,93,0.206406,94,0.298458
17,93,0.206406,93,0.235958
18,93,0.206406,93,0.235958
19,93,0.206406,93,0.235958
20,93,0.206406,93,0.235958
21,93,0.206406,93,0.235958
22,93,0.206406,93,0.235958
23,93,0.206406,93,0.235958
24,93,0.206406,93,0.235958
25,93,0.206406,94,0.298458
26,93,0.206406,93,0.235958
27,93,0.206406,93,0.235958
28,93,0.206406,93,0.235958
29,93,0.206406,93,0.235958
30,93,0.206406,94,0.298458
31,93,0.206406,94,0.298458
32,93,0.206406,93,0.235958
33,93,0.206406,93,0.235958
34,93,0.206406,93,0.235958
35,93,0.206406,94,0.298458
36,93,0.206406,94,0.298458
37,92,0.143906,93,0.235958
38,93,0.206406,93,0.235958
39,92,0.143906,93,0.235958
40,93,0.206406,94,0.298458
41,93,0.206406,94,0.298458
42,93,0.206406,93,0.235958
43,93,0.206406,93,0.235958
44,93,0.206406,93,0.235958
45,93,0.206406,93,0.235958
46,93,0.206406,94,0.298458
47,92,0.143906,93,0.235958
48,93,0.206406,93,0.235958
49,93,0.206406,93,0.235958
50,93,0.206406,94,0.298458
51,93,0.206406,93,0.235958
52,93,0.206406,93,0.235958
53,93,0.206406,93,0.235958
54,93,0.206406,93,0.235958
55,93,0.206406,93,0.235958
56,93,0.206406,93,0.235958
57,92,0.143906,93,0.235958
58,93,0.206406,93,0.235958
59,93,0.206406,93,0.235958
60,93,0.206406,93,0.235958
61,93,0.206406,94,0.298458
62,93,0.206406,93,0.235958
63,93,0.206406,93,0.235958
64,93,0.206406,93,0.235958
65,92,0.143906,93,0.235958
66,93,0.206406,93,0.235958
67,93,0.206406,93,0.235958
68,93,0.206406,93,0.235958
69,93,0.206406,93,0.235958
70,93,0.206406,93,0.235958
71,93,0.206406,93,0.235958
72,93,0.206406,93,0.235958
73,93,0.206406,93,0.235958
74,93,0.206406,93,0.235958
75,93,0.206406,94,0.298458
76,93,0.206406,94,0.298458
77,93,0.206406,93,0.235958
78,92,0.143906,93,0.235958
79,93,0.206406,93,0.235958
80,93,0.206406,93,0.235958
81,93,0.206406,94,0.298458
82,93,0.206406,93,0.235958
83,93,0.206406,93,0.235958
84,93,0.206406,93,0.235958
85,93,0.206406,93,0.235958
86,93,0.206406,93,0.235958
87,93,0.206406,93,0.235958
88,93,0.206406,93,0.235958
89,93,0.206406,93,0.235958
90,93,0.206406,93,0.235958
91,93,0.206406,94,0.298458
92,93,0.206406,94,0.298458
93,93,0.206406,93,0.235958
94,93,0.206406,93,0.235958
95,93,0.206406,93,0.235958
96,92,0.143906,94,0.298458
97,93,0.206406,93,0.235958
98,93,0.206406,93,0.235958
99,93,0.206406,93,0.235958
100,93,0.206406,93,0.235958
101,93,0.206406,93,0.235958
102,93,0.206406,93,0.235958
103,93,0.206406,93,0.235958
104,93,0.206406,93,0.235958
105,93,0.206406,93,0.235958
106,93,0.206406,93,0.235958
107,93,0.206406,93,0.235958
108,93,0.206406,94,0.298458
109,93,0.206406,94,0.298458
110,93,0.206406,93,0.235958
111,93,0.206406,93,0.235958
112,93,0.206406,93,0.235958
113,93,0.206406,93,0.235958
114,93,0.206406,93,0.235958
115,93,0.206406,93,0.235958
116,93,0.206406,93,0.235958
117,92,0.143906,93,0.235958
118,93,0.206406,93,0.235958
119,93,0.206406,93,0.235958
120,93,0.206406,93,0.235958
121,93,0.206406,93,0.235958
122,93,0.206406,93,0.235958
123,93,0.206406,93,0.235958
124,93,0.206406,93,0.235958
125,93,0.206406,93,0.235958
126,93,0.206406,93,0.235958
127,92,0.143906,93,0.235958
128,93,0.206406,94,0.298458
129,93,0.206406,94,0.298458
130,93,0.206406,93,0.235958
131,93,0.206406,93,0.235958
132,92,0.143906,93,0.235958
133,93,0.206406,93,0.235958
134,93,0.206406,93,0.235958
135,93,0.206406,93,0.235958
136,93,0.206406,93,0.235958
137,93,0.206406,94,0.298458
138,93,0.206406,94,0.298458
139,93,0.206406,93,0.235958
140,93,0.206406,93,0.235958
141,93,0.206406,93,0.235958
142,93,0.206406,93,0.235958
143,93,0.206406,93,0.235958
144,93,0.206406,93,0.235958
145,93,0.206406,93,0.235958
146,93,0.206406,93,0.235958
147,93,0.206406,93,0.235958
148,93,0.206406,93,0.235958
149,93,0.206406,93,0.235958
150,93,0.206406,93,0.235958
151,93,0.206406,93,0.235958
152,93,0.206406,93,0.235958
153,93,0.206406,93,0.235958
154,93,0.206406,93,0.235958
155,93,0.206406,93,0.235958
156,93,0.206406,93,0.235958
157,93,0.206406,93,0.235958
158,93,0.206406,93,0.235958
159,93,0.206406,93,0.235958
160,93,0.206406,93,0.235958
161,93,0.206406,93,0.235958
162,93,0.206406,94,0.298458
163,93,0.206406,93,0.235958
164,93,0.206406,93,0.235958
165,93,0.206406,93,0.235958
166,93,0.206406,94,0.298458
167,93,0.206406,93,0.235958
168,93,0.206406,94,0.298458
169,93,0.206406,94,0.298458
170,92,0.143906,93,0.235958
171,92,0.143906,94,0.298458
172,93,0.206406,94,0.298458
173,93,0.206406,93,0.235958
174,93,0.206406,94,0.298458
175,93,0.206406,94,0.298458
176,93,0.206406,93,0.235958
177,92,0.143906,93,0.235958
178,93,0.206406,93,0.235958
179,93,0.206406,93,0.235958
180,92,0.143906,93,0.235958
181,93,0.206406,93,0.235958
