sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,102,0.679354,94,0.024710
1,102,0.679354,93,-0.055290
2,99,0.439354,95,0.104710
3,103,0.759354,93,-0.055290
4,94,0.039354,94,0.024710
5,99,0.439354,93,-0.055290
6,90,-0.280646,94,0.024710
7,94,0.039354,93,-0.055290
8,85,-0.680646,94,0.024710
9,90,-0.280646,94,0.024710
10,82,-0.920646,94,0.024710
11,85,-0.680646,94,0.024710
12,77,-1.320646,94,0.024710
13,82,-0.920646,93,-0.055290
14,74,-1.560646,94,0.024710
15,77,-1.320646,93,-0.055290
16,71,-1.800646,94,0.024710
17,74,-1.560646,94,0.024710
18,68,-2.040646,95,0.104710
19,71,-1.800646,93,-0.055290
20,65,-2.280646,95,0.104710
21,68,-2.040646,93,-0.055290
22,64,-2.360646,95,0.104710
23,66,-2.200646,93,-0.055290
24,61,-2.600646,94,0.024710
25,64,-2.360646,93,-0.055290
26,60,-2.680646,94,0.024710
27,61,-2.600646,93,-0.055290
28,60,-2.680646,94,0.024710
29,60,-2.680646,94,0.024710
30,59,-2.760646,94,0.024710
31,60,-2.680646,94,0.024710
32,60,-2.680646,94,0.024710
33,60,-2.680646,93,-0.055290
34,60,-2.680646,94,0.024710
35,61,-2.600646,94,0.024710
36,61,-2.600646,94,0.024710
37,62,-2.520646,93,-0.055290
38,62,-2.520646,94,0.024710
39,65,-2.280646,94,0.024710
40,65,-2.280646,94,0.024710
41,67,-2.120646,93,-0.055290
42,67,-2.120646,94,0.024710
43,69,-1.960646,93,-0.055290
44,69,-1.960646,94,0.024710
45,73,-1.640646,93,-0.055290
46,73,-1.640646,94,0.024710
47,76,-1.400646,93,-0.055290
48,76,-1.400646,94,0.024710
49,80,-1.080646,93,-0.055290
50,80,-1.080646,94,0.024710
51,85,-0.680646,93,-0.055290
52,85,-0.680646,94,0.024710
53,89,-0.360646,93,-0.055290
54,89,-0.360646,94,0.024710
55,93,-0.040646,93,-0.055290
56,93,-0.040646,94,0.024710
57,97,0.279354,94,0.024710
58,97,0.279354,94,0.024710
59,101,0.599354,93,-0.055290
60,101,0.599354,94,0.024710
61,105,0.919354,93,-0.055290
62,105,0.919354,94,0.024710
63,109,1.239354,93,-0.055290
64,109,1.239354,94,0.024710
65,113,1.559354,93,-0.055290
66,113,1.559354,94,0.024710
67,116,1.799354,93,-0.055290
68,116,1.799354,94,0.024710
69,119,2.039354,93,-0.055290
70,119,2.039354,94,0.024710
71,122,2.279354,93,-0.055290
72,122,2.279354,94,0.024710
73,124,2.439354,93,-0.055290
74,124,2.439354,94,0.024710
75,125,2.519354,93,-0.055290
76,125,2.519354,94,0.024710
77,127,2.679354,93,-0.055290
78,127,2.679354,94,0.024710
79,128,2.759354,94,0.024710
80,127,2.679354,94,0.024710
81,128,2.759354,93,-0.055290
82,127,2.679354,94,0.024710
83,128,2.759354,94,0.024710
84,126,2.599354,94,0.024710
85,127,2.679354,94,0.024710
86,124,2.439354,94,0.024710
87,126,2.599354,93,-0.055290
88,123,2.359354,94,0.024710
89,124,2.439354,93,-0.055290
90,120,2.119354,94,0.024710
91,123,2.359354,93,-0.055290
92,117,1.879354,94,0.024710
93,120,2.119354,93,-0.055290
94,113,1.559354,94,0.024710
95,117,1.879354,93,-0.055290
96,111,1.399354,94,0.024710
97,114,1.639354,94,0.024710
98,105,0.919354,94,0.024710
99,111,1.399354,93,-0.055290
100,103,0.759354,94,0.024710
101,106,0.999354,93,-0.055290
102,98,0.359354,94,0.024710
103,103,0.759354,94,0.024710
104,93,-0.040646,94,0.024710
105,98,0.359354,93,-0.055290
106,89,-0.360646,94,0.024710
107,93,-0.040646,93,-0.055290
108,86,-0.600646,94,0.024710
109,90,-0.280646,94,0.024710
110,82,-0.920646,94,0.024710
111,86,-0.600646,93,-0.055290
112,78,-1.240646,94,0.024710
113,82,-0.920646,93,-0.055290
114,74,-1.560646,94,0.024710
115,78,-1.240646,94,0.024710
116,70,-1.880646,94,0.024710
117,74,-1.560646,93,-0.055290
118,68,-2.040646,94,0.024710
119,70,-1.880646,94,0.024710
120,65,-2.280646,94,0.024710
121,68,-2.040646,93,-0.055290
122,64,-2.360646,94,0.024710
123,65,-2.280646,93,-0.055290
124,61,-2.600646,94,0.024710
125,64,-2.360646,93,-0.055290
126,60,-2.680646,94,0.024710
127,61,-2.600646,94,0.024710
128,59,-2.760646,94,0.024710
129,60,-2.680646,93,-0.055290
130,59,-2.760646,94,0.024710
131,60,-2.680646,93,-0.055290
132,59,-2.760646,94,0.024710
133,60,-2.680646,93,-0.055290
134,60,-2.680646,94,0.024710
135,61,-2.600646,94,0.024710
136,61,-2.600646,94,0.024710
137,63,-2.440646,93,-0.055290
138,63,-2.440646,94,0.024710
139,65,-2.280646,93,-0.055290
140,65,-2.280646,94,0.024710
141,67,-2.120646,93,-0.055290
142,67,-2.120646,94,0.024710
143,70,-1.880646,93,-0.055290
144,70,-1.880646,94,0.024710
145,73,-1.640646,93,-0.055290
146,73,-1.640646,94,0.024710
147,77,-1.320646,94,0.024710
148,77,-1.320646,94,0.024710
149,80,-1.080646,94,0.024710
150,80,-1.080646,94,0.024710
151,85,-0.680646,93,-0.055290
152,85,-0.680646,94,0.024710
153,89,-0.360646,93,-0.055290
154,89,-0.360646,94,0.024710
155,93,-0.040646,93,-0.055290
156,93,-0.040646,94,0.024710
157,97,0.279354,93,-0.055290
158,97,0.279354,94,0.024710
159,101,0.599354,94,0.024710
160,101,0.599354,94,0.024710
161,105,0.919354,94,0.024710
162,105,0.919354,94,0.024710
163,109,1.239354,93,-0.055290
164,109,1.239354,94,0.024710
165,113,1.559354,93,-0.055290
166,113,1.559354,94,0.024710
167,116,1.799354,93,-0.055290
168,116,1.799354,94,0.024710
169,119,2.039354,93,-0.055290
170,119,2.039354,94,0.024710
171,122,2.279354,93,-0.055290
172,122,2.279354,94,0.024710
173,124,2.439354,94,0.024710
174,124,2.439354,94,0.024710
175,126,2.599354,93,-0.055290
176,125,2.519354,94,0.024710
177,127,2.679354,93,-0.055290
178,126,2.599354,94,0.024710
179,128,2.759354,94,0.024710
180,127,2.679354,94,0.024710
181,128,2.759354,94,0.024710
182,127,2.679354,94,0.024710
183,129,2.839354,93,-0.055290
184,125,2.519354,94,0.024710
185,127,2.679354,93,-0.055290
186,124,2.439354,94,0.024710
187,126,2.599354,93,-0.055290
188,122,2.279354,94,0.024710
189,124,2.439354,94,0.024710
190,120,2.119354,94,0.024710
191,123,2.359354,94,0.024710
192,117,1.879354,94,0.024710
193,121,2.199354,93,-0.055290
194,114,1.639354,94,0.024710
195,117,1.879354,93,-0.055290
196,110,1.319354,94,0.024710
197,114,1.639354,94,0.024710
198,106,0.999354,94,0.024710
199,110,1.319354,93,-0.055290
200,103,0.759354,94,0.024710
201,106,0.999354,94,0.024710
202,98,0.359354,94,0.024710
203,103,0.759354,94,0.024710
204,94,0.039354,94,0.024710
205,98,0.359354,94,0.024710
206,89,-0.360646,94,0.024710
207,94,0.039354,94,0.024710
208,85,-0.680646,94,0.024710
209,89,-0.360646,93,-0.055290
210,81,-1.000646,94,0.024710
211,86,-0.600646,94,0.024710
212,78,-1.240646,94,0.024710
213,81,-1.000646,94,0.024710
214,74,-1.560646,94,0.024710
215,78,-1.240646,93,-0.055290
216,71,-1.800646,94,0.024710
217,74,-1.560646,93,-0.055290
218,68,-2.040646,94,0.024710
219,71,-1.800646,93,-0.055290
220,65,-2.280646,95,0.104710
221,68,-2.040646,93,-0.055290
222,63,-2.440646,95,0.104710
223,65,-2.280646,93,-0.055290
224,61,-2.600646,94,0.024710
225,63,-2.440646,93,-0.055290
226,60,-2.680646,94,0.024710
227,61,-2.600646,93,-0.055290
228,60,-2.680646,94,0.024710
229,61,-2.600646,93,-0.055290
230,60,-2.680646,94,0.024710
231,60,-2.680646,93,-0.055290
232,60,-2.680646,94,0.024710
233,60,-2.680646,94,0.024710
234,60,-2.680646,94,0.024710
235,61,-2.600646,94,0.024710
236,61,-2.600646,94,0.024710
237,62,-2.520646,93,-0.055290
238,62,-2.520646,94,0.024710
239,65,-2.280646,93,-0.055290
240,65,-2.280646,94,0.024710
241,67,-2.120646,93,-0.055290
242,67,-2.120646,94,0.024710
243,70,-1.880646,94,0.024710
244,70,-1.880646,94,0.024710
245,73,-1.640646,93,-0.055290
246,73,-1.640646,94,0.024710
247,77,-1.320646,93,-0.055290
248,77,-1.320646,94,0.024710
249,81,-1.000646,93,-0.055290
250,81,-1.000646,94,0.024710
251,85,-0.680646,94,0.024710
252,85,-0.680646,94,0.024710
253,89,-0.360646,93,-0.055290
254,89,-0.360646,94,0.024710
255,93,-0.040646,93,-0.055290
256,92,-0.120646,94,0.024710
257,97,0.279354,94,0.024710
258,97,0.279354,94,0.024710
259,101,0.599354,93,-0.055290
260,101,0.599354,94,0.024710
261,106,0.999354,93,-0.055290
262,106,0.999354,95,0.104710
263,109,1.239354,93,-0.055290
264,109,1.239354,95,0.104710
265,113,1.559354,94,0.024710
266,113,1.559354,94,0.024710
267,116,1.799354,94,0.024710
268,116,1.799354,94,0.024710
269,120,2.119354,94,0.024710
270,120,2.119354,94,0.024710
271,121,2.199354,94,0.024710
272,121,2.199354,94,0.024710
273,124,2.439354,94,0.024710
274,124,2.439354,94,0.024710
275,125,2.519354,93,-0.055290
276,125,2.519354,94,0.024710
277,127,2.679354,93,-0.055290
278,126,2.599354,94,0.024710
279,128,2.759354,93,-0.055290
280,127,2.679354,95,0.104710
281,128,2.759354,93,-0.055290
282,127,2.679354,94,0.024710
283,128,2.759354,93,-0.055290
284,126,2.599354,94,0.024710
285,128,2.759354,93,-0.055290
286,124,2.439354,94,0.024710
287,126,2.599354,94,0.024710
288,122,2.279354,94,0.024710
289,124,2.439354,93,-0.055290
290,120,2.119354,94,0.024710
291,122,2.279354,93,-0.055290
292,117,1.879354,94,0.024710
293,120,2.119354,93,-0.055290
294,114,1.639354,94,0.024710
295,117,1.879354,93,-0.055290
296,111,1.399354,94,0.024710
297,114,1.639354,93,-0.055290
298,106,0.999354,94,0.024710
299,111,1.399354,93,-0.055290
300,102,0.679354,94,0.024710
301,107,1.079354,93,-0.055290
302,98,0.359354,94,0.024710
303,102,0.679354,93,-0.055290
304,94,0.039354,94,0.024710
305,98,0.359354,93,-0.055290
306,90,-0.280646,94,0.024710
307,94,0.039354,94,0.024710
308,86,-0.600646,94,0.024710
309,90,-0.280646,94,0.024710
310,82,-0.920646,94,0.024710
311,86,-0.600646,94,0.024710
312,78,-1.240646,94,0.024710
313,82,-0.920646,93,-0.055290
314,74,-1.560646,94,0.024710
315,78,-1.240646,94,0.024710
316,71,-1.800646,94,0.024710
317,74,-1.560646,93,-0.055290
318,67,-2.120646,94,0.024710
319,71,-1.800646,93,-0.055290
320,65,-2.280646,95,0.104710
321,68,-2.040646,93,-0.055290
322,63,-2.440646,95,0.104710
323,65,-2.280646,94,0.024710
324,61,-2.600646,95,0.104710
325,63,-2.440646,94,0.024710
326,60,-2.680646,95,0.104710
327,61,-2.600646,93,-0.055290
328,60,-2.680646,94,0.024710
329,60,-2.680646,93,-0.055290
330,59,-2.760646,94,0.024710
331,60,-2.680646,93,-0.055290
332,59,-2.760646,94,0.024710
333,60,-2.680646,94,0.024710
334,60,-2.680646,94,0.024710
335,61,-2.600646,93,-0.055290
336,61,-2.600646,94,0.024710
337,63,-2.440646,93,-0.055290
338,63,-2.440646,94,0.024710
339,65,-2.280646,93,-0.055290
340,65,-2.280646,94,0.024710
341,67,-2.120646,93,-0.055290
342,67,-2.120646,94,0.024710
343,69,-1.960646,94,0.024710
344,69,-1.960646,94,0.024710
345,73,-1.640646,93,-0.055290
346,73,-1.640646,94,0.024710
347,76,-1.400646,93,-0.055290
348,76,-1.400646,94,0.024710
349,80,-1.080646,93,-0.055290
350,80,-1.080646,94,0.024710
351,85,-0.680646,94,0.024710
352,85,-0.680646,94,0.024710
353,89,-0.360646,94,0.024710
354,89,-0.360646,94,0.024710
355,93,-0.040646,93,-0.055290
356,93,-0.040646,94,0.024710
357,97,0.279354,93,-0.055290
358,97,0.279354,94,0.024710
359,101,0.599354,94,0.024710
360,101,0.599354,94,0.024710
361,105,0.919354,93,-0.055290
362,105,0.919354,94,0.024710
363,109,1.239354,93,-0.055290
364,109,1.239354,94,0.024710
365,114,1.639354,93,-0.055290
366,113,1.559354,94,0.024710
367,116,1.799354,93,-0.055290
368,116,1.799354,94,0.024710
369,119,2.039354,94,0.024710
370,119,2.039354,94,0.024710
371,121,2.199354,93,-0.055290
372,121,2.199354,94,0.024710
373,124,2.439354,94,0.024710
374,124,2.439354,94,0.024710
375,126,2.599354,93,-0.055290
376,125,2.519354,94,0.024710
377,127,2.679354,93,-0.055290
378,127,2.679354,94,0.024710
379,128,2.759354,93,-0.055290
380,128,2.759354,94,0.024710
381,128,2.759354,94,0.024710
382,127,2.679354,94,0.024710
383,128,2.759354,94,0.024710
384,126,2.599354,94,0.024710
385,127,2.679354,94,0.024710
386,124,2.439354,94,0.024710
387,126,2.599354,94,0.024710
388,122,2.279354,94,0.024710
389,124,2.439354,94,0.024710
390,120,2.119354,94,0.024710
391,122,2.279354,93,-0.055290
392,117,1.879354,94,0.024710
393,120,2.119354,93,-0.055290
394,114,1.639354,95,0.104710
395,117,1.879354,93,-0.055290
396,110,1.319354,95,0.104710
397,114,1.639354,93,-0.055290
398,107,1.079354,94,0.024710
399,110,1.319354,94,0.024710
400,102,0.679354,94,0.024710
401,107,1.079354,93,-0.055290
402,99,0.439354,94,0.024710
403,102,0.679354,94,0.024710
404,94,0.039354,94,0.024710
405,99,0.439354,94,0.024710
406,90,-0.280646,94,0.024710
407,94,0.039354,94,0.024710
408,85,-0.680646,94,0.024710
409,90,-0.280646,93,-0.055290
410,82,-0.920646,94,0.024710
411,85,-0.680646,93,-0.055290
412,77,-1.320646,94,0.024710
413,82,-0.920646,93,-0.055290
414,74,-1.560646,94,0.024710
415,77,-1.320646,93,-0.055290
416,71,-1.800646,94,0.024710
417,74,-1.560646,94,0.024710
418,68,-2.040646,94,0.024710
419,71,-1.800646,93,-0.055290
420,65,-2.280646,94,0.024710
421,68,-2.040646,93,-0.055290
422,64,-2.360646,94,0.024710
423,65,-2.280646,94,0.024710
424,61,-2.600646,94,0.024710
425,64,-2.360646,93,-0.055290
426,60,-2.680646,94,0.024710
427,61,-2.600646,93,-0.055290
428,60,-2.680646,94,0.024710
429,60,-2.680646,94,0.024710
430,59,-2.760646,94,0.024710
431,60,-2.680646,94,0.024710
432,59,-2.760646,94,0.024710
433,60,-2.680646,94,0.024710
434,60,-2.680646,94,0.024710
435,61,-2.600646,93,-0.055290
436,61,-2.600646,94,0.024710
437,63,-2.440646,94,0.024710
438,63,-2.440646,94,0.024710
439,65,-2.280646,93,-0.055290
440,65,-2.280646,94,0.024710
441,67,-2.120646,93,-0.055290
442,67,-2.120646,94,0.024710
443,69,-1.960646,93,-0.055290
444,69,-1.960646,94,0.024710
445,73,-1.640646,93,-0.055290
446,73,-1.640646,94,0.024710
447,77,-1.320646,93,-0.055290
448,77,-1.320646,94,0.024710
449,80,-1.080646,94,0.024710
450,80,-1.080646,94,0.024710
451,85,-0.680646,93,-0.055290
452,85,-0.680646,94,0.024710
453,89,-0.360646,94,0.024710
454,89,-0.360646,94,0.024710
455,93,-0.040646,94,0.024710
456,93,-0.040646,94,0.024710
457,97,0.279354,94,0.024710
458,97,0.279354,94,0.024710
459,101,0.599354,93,-0.055290
460,101,0.599354,94,0.024710
461,106,0.999354,94,0.024710
462,106,0.999354,94,0.024710
463,109,1.239354,93,-0.055290
