sample_idx,raw,ch1_volts
0,95,-10.312500
1,95,-10.312500
2,94,-10.625000
3,95,-10.312500
4,94,-10.625000
5,95,-10.312500
6,94,-10.625000
7,95,-10.312500
8,94,-10.625000
9,95,-10.312500
10,93,-10.937500
11,95,-10.312500
12,95,-10.312500
13,95,-10.312500
14,94,-10.625000
15,95,-10.312500
16,94,-10.625000
17,95,-10.312500
18,94,-10.625000
19,96,-10.000000
20,94,-10.625000
21,96,-10.000000
22,94,-10.625000
23,95,-10.312500
24,94,-10.625000
25,95,-10.312500
26,94,-10.625000
27,95,-10.312500
28,94,-10.625000
29,95,-10.312500
30,93,-10.937500
31,95,-10.312500
32,94,-10.625000
33,95,-10.312500
34,93,-10.937500
35,95,-10.312500
36,94,-10.625000
37,95,-10.312500
38,93,-10.937500
39,95,-10.312500
40,94,-10.625000
41,95,-10.312500
42,93,-10.937500
43,95,-10.312500
44,94,-10.625000
45,95,-10.312500
46,94,-10.625000
47,95,-10.312500
48,94,-10.625000
49,96,-10.000000
50,94,-10.625000
51,95,-10.312500
52,94,-10.625000
53,95,-10.312500
54,94,-10.625000
55,95,-10.312500
56,94,-10.625000
57,95,-10.312500
58,94,-10.625000
59,95,-10.312500
60,94,-10.625000
61,96,-10.000000
62,94,-10.625000
63,95,-10.312500
64,94,-10.625000
65,95,-10.312500
66,93,-10.937500
67,95,-10.312500
68,93,-10.937500
69,95,-10.312500
70,94,-10.625000
71,96,-10.000000
72,94,-10.625000
73,95,-10.312500
74,94,-10.625000
75,96,-10.000000
76,94,-10.625000
77,96,-10.000000
78,94,-10.625000
79,96,-10.000000
80,94,-10.625000
81,95,-10.312500
82,95,-10.312500
83,95,-10.312500
84,94,-10.625000
85,95,-10.312500
86,94,-10.625000
87,96,-10.000000
88,94,-10.625000
89,95,-10.312500
90,93,-10.937500
91,96,-10.000000
92,93,-10.937500
93,95,-10.312500
94,94,-10.625000
95,95,-10.312500
96,94,-10.625000
97,96,-10.000000
98,95,-10.312500
99,95,-10.312500
100,94,-10.625000
101,95,-10.312500
102,94,-10.625000
103,95,-10.312500
104,94,-10.625000
105,95,-10.312500
106,95,-10.312500
107,95,-10.312500
108,94,-10.625000
109,95,-10.312500
110,94,-10.625000
111,95,-10.312500
112,94,-10.625000
113,95,-10.312500
114,95,-10.312500
115,95,-10.312500
116,93,-10.937500
117,95,-10.312500
118,94,-10.625000
119,95,-10.312500
120,93,-10.937500
121,96,-10.000000
122,93,-10.937500
123,96,-10.000000
124,94,-10.625000
125,96,-10.000000
126,93,-10.937500
127,95,-10.312500
128,93,-10.937500
129,95,-10.312500
130,95,-10.312500
131,95,-10.312500
132,94,-10.625000
133,95,-10.312500
134,94,-10.625000
135,96,-10.000000
136,94,-10.625000
137,95,-10.312500
138,94,-10.625000
139,95,-10.312500
140,93,-10.937500
