sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
292,122,2.210267,,
293,123,2.290267,,
294,123,2.290267,,
295,124,2.370267,,
296,122,2.210267,,
297,123,2.290267,,
298,122,2.210267,,
299,124,2.370267,,
300,122,2.210267,,
301,123,2.290267,,
302,67,-2.189733,,
303,123,2.290267,,
304,66,-2.269733,,
305,67,-2.189733,,
306,65,-2.349733,,
307,66,-2.269733,,
308,65,-2.349733,,
309,66,-2.269733,,
310,65,-2.349733,,
311,66,-2.269733,,
312,65,-2.349733,,
313,66,-2.269733,,
314,65,-2.349733,,
315,66,-2.269733,,
316,65,-2.349733,,
317,66,-2.269733,,
318,65,-2.349733,,
319,66,-2.269733,,
320,65,-2.349733,,
321,66,-2.269733,,
322,65,-2.349733,,
323,66,-2.269733,,
324,65,-2.349733,,
325,66,-2.269733,,
326,66,-2.269733,,
327,66,-2.269733,,
328,65,-2.349733,,
329,66,-2.269733,,
330,66,-2.269733,,
331,66,-2.269733,,
332,65,-2.349733,,
333,66,-2.269733,,
334,65,-2.349733,,
335,66,-2.269733,,
336,66,-2.269733,,
337,66,-2.269733,,
338,65,-2.349733,,
339,66,-2.269733,,
340,65,-2.349733,,
341,66,-2.269733,,
342,65,-2.349733,,
343,66,-2.269733,,
344,66,-2.269733,,
345,66,-2.269733,,
346,66,-2.269733,,
347,66,-2.269733,,
348,65,-2.349733,,
349,66,-2.269733,,
350,66,-2.269733,,
351,66,-2.269733,,
352,66,-2.269733,,
353,122,2.210267,,
354,122,2.210267,,
355,123,2.290267,,
356,123,2.290267,,
357,124,2.370267,,
358,123,2.290267,,
359,124,2.370267,,
360,123,2.290267,,
361,124,2.370267,,
362,122,2.210267,,
363,123,2.290267,,
364,123,2.290267,,
365,123,2.290267,,
366,123,2.290267,,
367,124,2.370267,,
368,122,2.210267,,
369,124,2.370267,,
370,123,2.290267,,
371,124,2.370267,,
372,123,2.290267,,
373,123,2.290267,,
374,123,2.290267,,
375,123,2.290267,,
376,122,2.210267,,
377,123,2.290267,,
378,123,2.290267,,
379,123,2.290267,,
380,123,2.290267,,
381,123,2.290267,,
382,122,2.210267,,
383,123,2.290267,,
384,122,2.210267,,
385,123,2.290267,,
386,123,2.290267,,
387,123,2.290267,,
388,123,2.290267,,
389,123,2.290267,,
390,122,2.210267,,
391,123,2.290267,,
392,123,2.290267,,
393,123,2.290267,,
394,123,2.290267,,
395,124,2.370267,,
396,123,2.290267,,
397,124,2.370267,,
398,123,2.290267,,
399,124,2.370267,,
400,123,2.290267,,
401,124,2.370267,,
402,66,-2.269733,,
403,123,2.290267,,
404,66,-2.269733,,
405,66,-2.269733,,
406,65,-2.349733,,
407,66,-2.269733,,
408,65,-2.349733,,
409,66,-2.269733,,
410,65,-2.349733,,
411,66,-2.269733,,
412,65,-2.349733,,
413,66,-2.269733,,
414,66,-2.269733,,
415,66,-2.269733,,
416,65,-2.349733,,
417,66,-2.269733,,
418,65,-2.349733,,
419,66,-2.269733,,
420,65,-2.349733,,
421,66,-2.269733,,
422,65,-2.349733,,
423,66,-2.269733,,
424,65,-2.349733,,
425,66,-2.269733,,
426,66,-2.269733,,
427,66,-2.269733,,
428,65,-2.349733,,
429,66,-2.269733,,
430,66,-2.269733,,
431,66,-2.269733,,
432,65,-2.349733,,
433,66,-2.269733,,
434,65,-2.349733,,
435,66,-2.269733,,
436,65,-2.349733,,
437,66,-2.269733,,
438,65,-2.349733,,
439,66,-2.269733,,
440,65,-2.349733,,
441,66,-2.269733,,
442,65,-2.349733,,
443,66,-2.269733,,
444,66,-2.269733,,
445,66,-2.269733,,
446,65,-2.349733,,
447,66,-2.269733,,
448,65,-2.349733,,
449,66,-2.269733,,
450,65,-2.349733,,
451,66,-2.269733,,
452,65,-2.349733,,
453,122,2.210267,,
454,122,2.210267,,
455,123,2.290267,,
456,123,2.290267,,
457,124,2.370267,,
458,123,2.290267,,
459,124,2.370267,,
460,123,2.290267,,
461,124,2.370267,,
462,123,2.290267,,
463,124,2.370267,,
464,123,2.290267,,
465,124,2.370267,,
466,122,2.210267,,
467,123,2.290267,,
468,122,2.210267,,
469,124,2.370267,,
470,123,2.290267,,
471,124,2.370267,,
472,123,2.290267,,
473,123,2.290267,,
474,123,2.290267,,
475,124,2.370267,,
476,123,2.290267,,
477,123,2.290267,,
478,123,2.290267,,
479,123,2.290267,,
480,123,2.290267,,
481,124,2.370267,,
482,122,2.210267,,
483,123,2.290267,,
484,123,2.290267,,
485,123,2.290267,,
486,122,2.210267,,
487,123,2.290267,,
488,123,2.290267,,
489,123,2.290267,,
490,123,2.290267,,
491,123,2.290267,,
492,122,2.210267,,
493,123,2.290267,,
494,123,2.290267,,
495,123,2.290267,,
496,122,2.210267,,
497,123,2.290267,,
498,122,2.210267,,
499,124,2.370267,,
500,123,2.290267,,
501,124,2.370267,,
502,67,-2.189733,,
503,123,2.290267,,
504,66,-2.269733,,
505,67,-2.189733,,
506,65,-2.349733,,
507,66,-2.269733,,
508,65,-2.349733,,
509,66,-2.269733,,
510,65,-2.349733,,
511,66,-2.269733,,
512,65,-2.349733,,
513,66,-2.269733,,
514,65,-2.349733,,
515,66,-2.269733,,
516,66,-2.269733,,
517,66,-2.269733,,
518,65,-2.349733,,
519,67,-2.189733,,
520,66,-2.269733,,
521,66,-2.269733,,
522,66,-2.269733,,
523,66,-2.269733,,
524,65,-2.349733,,
525,66,-2.269733,,
526,65,-2.349733,,
527,66,-2.269733,,
528,66,-2.269733,,
529,66,-2.269733,,
530,65,-2.349733,,
531,66,-2.269733,,
532,66,-2.269733,,
533,66,-2.269733,,
534,65,-2.349733,,
535,66,-2.269733,,
536,65,-2.349733,,
537,66,-2.269733,,
538,65,-2.349733,,
539,66,-2.269733,,
540,65,-2.349733,,
541,67,-2.189733,,
542,65,-2.349733,,
543,66,-2.269733,,
544,65,-2.349733,,
545,66,-2.269733,,
546,66,-2.269733,,
547,66,-2.269733,,
548,65,-2.349733,,
549,66,-2.269733,,
550,66,-2.269733,,
551,66,-2.269733,,
552,66,-2.269733,,
553,122,2.210267,,
554,122,2.210267,,
555,123,2.290267,,
556,123,2.290267,,
557,123,2.290267,,
558,123,2.290267,,
559,124,2.370267,,
560,123,2.290267,,
561,124,2.370267,,
562,123,2.290267,,
563,123,2.290267,,
564,122,2.210267,,
565,123,2.290267,,
566,122,2.210267,,
567,123,2.290267,,
568,123,2.290267,,
569,124,2.370267,,
570,123,2.290267,,
571,123,2.290267,,
572,122,2.210267,,
573,123,2.290267,,
574,123,2.290267,,
575,124,2.370267,,
576,123,2.290267,,
577,124,2.370267,,
578,123,2.290267,,
579,124,2.370267,,
580,122,2.210267,,
581,123,2.290267,,
582,123,2.290267,,
583,124,2.370267,,
584,123,2.290267,,
585,123,2.290267,,
586,123,2.290267,,
587,123,2.290267,,
588,123,2.290267,,
589,123,2.290267,,
590,123,2.290267,,
591,123,2.290267,,
592,122,2.210267,,
593,124,2.370267,,
594,122,2.210267,,
595,124,2.370267,,
596,123,2.290267,,
597,124,2.370267,,
598,123,2.290267,,
599,124,2.370267,,
