sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,93,-0.004139,128,2.274521
1,93,-0.004139,126,2.149521
2,93,-0.004139,128,2.274521
3,93,-0.004139,124,2.024521
4,93,-0.004139,126,2.149521
5,93,-0.004139,122,1.899521
6,93,-0.004139,124,2.024521
7,93,-0.004139,119,1.712021
8,93,-0.004139,122,1.899521
9,93,-0.004139,116,1.524521
10,93,-0.004139,119,1.712021
11,94,0.058361,112,1.274521
12,93,-0.004139,116,1.524521
13,93,-0.004139,109,1.087021
14,93,-0.004139,112,1.274521
15,94,0.058361,104,0.774521
16,93,-0.004139,109,1.087021
17,93,-0.004139,99,0.462021
18,93,-0.004139,104,0.774521
19,94,0.058361,96,0.274521
20,93,-0.004139,99,0.462021
21,93,-0.004139,92,0.024521
22,93,-0.004139,96,0.274521
23,93,-0.004139,87,-0.287979
24,93,-0.004139,92,0.024521
25,93,-0.004139,83,-0.537979
26,93,-0.004139,87,-0.287979
27,93,-0.004139,78,-0.850479
28,93,-0.004139,83,-0.537979
29,93,-0.004139,75,-1.037979
30,93,-0.004139,78,-0.850479
31,93,-0.004139,72,-1.225479
32,93,-0.004139,75,-1.037979
33,94,0.058361,69,-1.412979
34,93,-0.004139,72,-1.225479
35,93,-0.004139,66,-1.600479
36,93,-0.004139,69,-1.412979
37,93,-0.004139,63,-1.787979
38,93,-0.004139,66,-1.600479
39,93,-0.004139,62,-1.850479
40,93,-0.004139,64,-1.725479
41,93,-0.004139,61,-1.912979
42,93,-0.004139,62,-1.850479
43,93,-0.004139,60,-1.975479
44,93,-0.004139,61,-1.912979
45,93,-0.004139,59,-2.037979
46,93,-0.004139,60,-1.975479
47,93,-0.004139,60,-1.975479
48,93,-0.004139,60,-1.975479
49,93,-0.004139,60,-1.975479
50,93,-0.004139,61,-1.912979
51,94,0.058361,60,-1.975479
52,93,-0.004139,62,-1.850479
53,93,-0.004139,62,-1.850479
54,93,-0.004139,64,-1.725479
55,93,-0.004139,64,-1.725479
56,93,-0.004139,66,-1.600479
57,93,-0.004139,66,-1.600479
58,93,-0.004139,70,-1.350479
59,93,-0.004139,70,-1.350479
60,93,-0.004139,72,-1.225479
61,94,0.058361,72,-1.225479
62,93,-0.004139,76,-0.975479
63,94,0.058361,76,-0.975479
64,93,-0.004139,80,-0.725479
65,93,-0.004139,80,-0.725479
66,93,-0.004139,84,-0.475479
67,93,-0.004139,84,-0.475479
68,93,-0.004139,88,-0.225479
69,93,-0.004139,88,-0.225479
70,93,-0.004139,92,0.024521
71,94,0.058361,92,0.024521
72,93,-0.004139,96,0.274521
73,94,0.058361,96,0.274521
74,92,-0.066639,101,0.587021
75,93,-0.004139,101,0.587021
76,93,-0.004139,105,0.837021
77,93,-0.004139,105,0.837021
78,92,-0.066639,109,1.087021
79,93,-0.004139,109,1.087021
80,93,-0.004139,113,1.337021
81,94,0.058361,113,1.337021
82,93,-0.004139,116,1.524521
83,94,0.058361,116,1.524521
84,93,-0.004139,120,1.774521
85,93,-0.004139,120,1.774521
86,93,-0.004139,122,1.899521
87,93,-0.004139,122,1.899521
88,93,-0.004139,124,2.024521
89,93,-0.004139,124,2.024521
90,93,-0.004139,126,2.149521
91,93,-0.004139,126,2.149521
92,93,-0.004139,128,2.274521
93,94,0.058361,128,2.274521
94,92,-0.066639,129,2.337021
95,93,-0.004139,128,2.274521
96,93,-0.004139,129,2.337021
97,93,-0.004139,128,2.274521
98,93,-0.004139,129,2.337021
99,93,-0.004139,127,2.212021
100,93,-0.004139,128,2.274521
101,94,0.058361,126,2.149521
102,93,-0.004139,128,2.274521
103,93,-0.004139,124,2.024521
104,93,-0.004139,126,2.149521
105,93,-0.004139,122,1.899521
106,93,-0.004139,124,2.024521
107,93,-0.004139,119,1.712021
108,93,-0.004139,122,1.899521
109,93,-0.004139,115,1.462021
110,93,-0.004139,119,1.712021
111,93,-0.004139,112,1.274521
112,93,-0.004139,115,1.462021
113,93,-0.004139,108,1.024521
114,92,-0.066639,112,1.274521
115,93,-0.004139,104,0.774521
116,93,-0.004139,108,1.024521
117,93,-0.004139,100,0.524521
118,93,-0.004139,104,0.774521
119,93,-0.004139,96,0.274521
120,93,-0.004139,100,0.524521
121,93,-0.004139,92,0.024521
122,93,-0.004139,96,0.274521
123,94,0.058361,87,-0.287979
124,93,-0.004139,92,0.024521
125,93,-0.004139,83,-0.537979
126,93,-0.004139,87,-0.287979
127,93,-0.004139,79,-0.787979
128,93,-0.004139,83,-0.537979
129,93,-0.004139,75,-1.037979
130,92,-0.066639,79,-0.787979
131,93,-0.004139,72,-1.225479
132,93,-0.004139,75,-1.037979
133,93,-0.004139,68,-1.475479
134,93,-0.004139,72,-1.225479
135,93,-0.004139,65,-1.662979
136,93,-0.004139,68,-1.475479
137,93,-0.004139,64,-1.725479
138,93,-0.004139,65,-1.662979
139,93,-0.004139,62,-1.850479
140,93,-0.004139,64,-1.725479
141,93,-0.004139,60,-1.975479
142,93,-0.004139,62,-1.850479
143,93,-0.004139,60,-1.975479
144,93,-0.004139,61,-1.912979
145,93,-0.004139,59,-2.037979
146,93,-0.004139,60,-1.975479
147,93,-0.004139,59,-2.037979
148,93,-0.004139,60,-1.975479
149,93,-0.004139,60,-1.975479
150,93,-0.004139,60,-1.975479
151,94,0.058361,60,-1.975479
152,93,-0.004139,62,-1.850479
153,94,0.058361,62,-1.850479
154,93,-0.004139,64,-1.725479
155,93,-0.004139,64,-1.725479
156,92,-0.066639,66,-1.600479
157,93,-0.004139,66,-1.600479
158,93,-0.004139,69,-1.412979
159,93,-0.004139,69,-1.412979
160,93,-0.004139,72,-1.225479
161,93,-0.004139,72,-1.225479
162,93,-0.004139,76,-0.975479
163,94,0.058361,76,-0.975479
164,93,-0.004139,80,-0.725479
165,93,-0.004139,80,-0.725479
166,93,-0.004139,84,-0.475479
167,93,-0.004139,84,-0.475479
168,93,-0.004139,88,-0.225479
169,93,-0.004139,88,-0.225479
170,93,-0.004139,92,0.024521
171,93,-0.004139,92,0.024521
172,93,-0.004139,96,0.274521
173,93,-0.004139,96,0.274521
174,93,-0.004139,101,0.587021
175,93,-0.004139,101,0.587021
176,93,-0.004139,105,0.837021
177,93,-0.004139,105,0.837021
178,93,-0.004139,109,1.087021
179,93,-0.004139,108,1.024521
180,93,-0.004139,113,1.337021
181,93,-0.004139,113,1.337021
182,93,-0.004139,116,1.524521
183,94,0.058361,116,1.524521
184,93,-0.004139,120,1.774521
185,94,0.058361,120,1.774521
186,93,-0.004139,122,1.899521
187,93,-0.004139,122,1.899521
188,93,-0.004139,124,2.024521
189,93,-0.004139,124,2.024521
190,93,-0.004139,126,2.149521
191,93,-0.004139,126,2.149521
192,92,-0.066639,128,2.274521
193,94,0.058361,128,2.274521
194,93,-0.004139,129,2.337021
195,93,-0.004139,128,2.274521
196,93,-0.004139,129,2.337021
197,93,-0.004139,128,2.274521
198,93,-0.004139,129,2.337021
199,93,-0.004139,128,2.274521
200,93,-0.004139,128,2.274521
201,93,-0.004139,126,2.149521
202,93,-0.004139,128,2.274521
203,93,-0.004139,124,2.024521
204,93,-0.004139,126,2.149521
205,93,-0.004139,122,1.899521
206,93,-0.004139,124,2.024521
207,93,-0.004139,118,1.649521
208,93,-0.004139,122,1.899521
209,93,-0.004139,115,1.462021
210,93,-0.004139,118,1.649521
211,93,-0.004139,112,1.274521
212,93,-0.004139,115,1.462021
213,93,-0.004139,108,1.024521
214,93,-0.004139,112,1.274521
215,93,-0.004139,104,0.774521
216,93,-0.004139,108,1.024521
217,94,0.058361,100,0.524521
218,93,-0.004139,104,0.774521
219,94,0.058361,96,0.274521
220,93,-0.004139,100,0.524521
221,93,-0.004139,92,0.024521
222,93,-0.004139,96,0.274521
223,93,-0.004139,87,-0.287979
224,93,-0.004139,92,0.024521
225,93,-0.004139,83,-0.537979
226,93,-0.004139,87,-0.287979
227,93,-0.004139,79,-0.787979
228,93,-0.004139,83,-0.537979
229,93,-0.004139,75,-1.037979
230,93,-0.004139,79,-0.787979
231,93,-0.004139,71,-1.287979
232,93,-0.004139,75,-1.037979
233,93,-0.004139,68,-1.475479
234,92,-0.066639,71,-1.287979
235,93,-0.004139,66,-1.600479
236,93,-0.004139,68,-1.475479
237,93,-0.004139,64,-1.725479
238,93,-0.004139,66,-1.600479
239,93,-0.004139,62,-1.850479
240,93,-0.004139,64,-1.725479
241,93,-0.004139,61,-1.912979
242,93,-0.004139,62,-1.850479
243,93,-0.004139,60,-1.975479
244,93,-0.004139,61,-1.912979
245,93,-0.004139,59,-2.037979
246,93,-0.004139,60,-1.975479
247,93,-0.004139,59,-2.037979
248,93,-0.004139,60,-1.975479
249,93,-0.004139,60,-1.975479
250,93,-0.004139,61,-1.912979
251,93,-0.004139,61,-1.912979
252,93,-0.004139,62,-1.850479
253,93,-0.004139,62,-1.850479
254,92,-0.066639,64,-1.725479
255,93,-0.004139,64,-1.725479
256,93,-0.004139,66,-1.600479
257,94,0.058361,66,-1.600479
258,93,-0.004139,69,-1.412979
259,94,0.058361,69,-1.412979
260,93,-0.004139,72,-1.225479
261,93,-0.004139,72,-1.225479
262,93,-0.004139,76,-0.975479
263,93,-0.004139,76,-0.975479
264,92,-0.066639,80,-0.725479
265,93,-0.004139,80,-0.725479
266,93,-0.004139,84,-0.475479
267,93,-0.004139,84,-0.475479
268,93,-0.004139,88,-0.225479
269,93,-0.004139,88,-0.225479
270,93,-0.004139,92,0.024521
271,93,-0.004139,92,0.024521
272,93,-0.004139,97,0.337021
273,93,-0.004139,97,0.337021
274,93,-0.004139,101,0.587021
275,94,0.058361,101,0.587021
276,93,-0.004139,105,0.837021
277,94,0.058361,105,0.837021
278,93,-0.004139,109,1.087021
279,93,-0.004139,109,1.087021
280,93,-0.004139,113,1.337021
281,93,-0.004139,113,1.337021
282,93,-0.004139,116,1.524521
283,93,-0.004139,116,1.524521
284,93,-0.004139,119,1.712021
285,93,-0.004139,119,1.712021
286,93,-0.004139,122,1.899521
287,93,-0.004139,122,1.899521
288,93,-0.004139,125,2.087021
289,93,-0.004139,125,2.087021
290,93,-0.004139,126,2.149521
291,93,-0.004139,126,2.149521
292,93,-0.004139,127,2.212021
293,93,-0.004139,127,2.212021
294,93,-0.004139,128,2.274521
295,93,-0.004139,128,2.274521
296,93,-0.004139,129,2.337021
297,93,-0.004139,128,2.274521
298,93,-0.004139,129,2.337021
299,93,-0.004139,128,2.274521
300,93,-0.004139,128,2.274521
301,93,-0.004139,126,2.149521
302,93,-0.004139,128,2.274521
303,93,-0.004139,124,2.024521
304,93,-0.004139,126,2.149521
305,93,-0.004139,122,1.899521
306,93,-0.004139,124,2.024521
307,93,-0.004139,119,1.712021
308,93,-0.004139,122,1.899521
309,93,-0.004139,116,1.524521
310,93,-0.004139,119,1.712021
311,93,-0.004139,112,1.274521
312,93,-0.004139,116,1.524521
313,93,-0.004139,108,1.024521
314,93,-0.004139,112,1.274521
315,93,-0.004139,104,0.774521
316,93,-0.004139,108,1.024521
317,93,-0.004139,100,0.524521
318,93,-0.004139,104,0.774521
319,93,-0.004139,95,0.212021
320,93,-0.004139,100,0.524521
321,93,-0.004139,92,0.024521
322,93,-0.004139,95,0.212021
323,93,-0.004139,87,-0.287979
324,93,-0.004139,92,0.024521
325,94,0.058361,83,-0.537979
326,93,-0.004139,87,-0.287979
327,93,-0.004139,79,-0.787979
328,93,-0.004139,83,-0.537979
329,93,-0.004139,75,-1.037979
330,93,-0.004139,79,-0.787979
331,93,-0.004139,71,-1.287979
332,93,-0.004139,75,-1.037979
333,94,0.058361,69,-1.412979
334,93,-0.004139,71,-1.287979
335,93,-0.004139,66,-1.600479
336,93,-0.004139,69,-1.412979
337,94,0.058361,64,-1.725479
338,93,-0.004139,66,-1.600479
339,94,0.058361,62,-1.850479
340,92,-0.066639,64,-1.725479
341,93,-0.004139,60,-1.975479
342,92,-0.066639,62,-1.850479
343,94,0.058361,59,-2.037979
344,93,-0.004139,61,-1.912979
345,94,0.058361,59,-2.037979
346,93,-0.004139,60,-1.975479
347,93,-0.004139,59,-2.037979
348,93,-0.004139,60,-1.975479
349,94,0.058361,60,-1.975479
350,93,-0.004139,61,-1.912979
351,94,0.058361,61,-1.912979
352,93,-0.004139,62,-1.850479
353,93,-0.004139,62,-1.850479
354,92,-0.066639,64,-1.725479
355,93,-0.004139,64,-1.725479
356,93,-0.004139,66,-1.600479
357,93,-0.004139,66,-1.600479
358,93,-0.004139,69,-1.412979
359,93,-0.004139,69,-1.412979
360,92,-0.066639,72,-1.225479
361,93,-0.004139,72,-1.225479
362,93,-0.004139,76,-0.975479
363,93,-0.004139,76,-0.975479
364,93,-0.004139,80,-0.725479
365,93,-0.004139,80,-0.725479
366,93,-0.004139,84,-0.475479
367,93,-0.004139,84,-0.475479
368,93,-0.004139,88,-0.225479
369,93,-0.004139,88,-0.225479
370,93,-0.004139,93,0.087021
371,93,-0.004139,93,0.087021
372,93,-0.004139,96,0.274521
373,93,-0.004139,96,0.274521
374,93,-0.004139,101,0.587021
375,93,-0.004139,101,0.587021
376,93,-0.004139,105,0.837021
377,93,-0.004139,105,0.837021
378,93,-0.004139,109,1.087021
379,93,-0.004139,109,1.087021
380,93,-0.004139,114,1.399521
381,94,0.058361,113,1.337021
382,93,-0.004139,116,1.524521
383,94,0.058361,116,1.524521
384,93,-0.004139,119,1.712021
385,93,-0.004139,119,1.712021
386,93,-0.004139,123,1.962021
387,93,-0.004139,123,1.962021
388,93,-0.004139,125,2.087021
389,93,-0.004139,125,2.087021
390,93,-0.004139,126,2.149521
391,93,-0.004139,126,2.149521
392,93,-0.004139,128,2.274521
393,93,-0.004139,127,2.212021
394,92,-0.066639,128,2.274521
395,93,-0.004139,128,2.274521
396,93,-0.004139,129,2.337021
397,93,-0.004139,128,2.274521
398,93,-0.004139,129,2.337021
399,93,-0.004139,128,2.274521
400,93,-0.004139,128,2.274521
401,93,-0.004139,126,2.149521
402,93,-0.004139,128,2.274521
403,93,-0.004139,124,2.024521
404,93,-0.004139,126,2.149521
405,93,-0.004139,122,1.899521
406,93,-0.004139,124,2.024521
407,93,-0.004139,119,1.712021
408,93,-0.004139,122,1.899521
409,93,-0.004139,116,1.524521
410,93,-0.004139,119,1.712021
411,94,0.058361,112,1.274521
412,93,-0.004139,116,1.524521
413,93,-0.004139,108,1.024521
414,93,-0.004139,112,1.274521
415,93,-0.004139,105,0.837021
416,93,-0.004139,108,1.024521
417,93,-0.004139,100,0.524521
418,93,-0.004139,105,0.837021
419,93,-0.004139,96,0.274521
420,93,-0.004139,100,0.524521
421,93,-0.004139,92,0.024521
422,92,-0.066639,96,0.274521
423,93,-0.004139,87,-0.287979
424,92,-0.066639,92,0.024521
425,93,-0.004139,83,-0.537979
426,93,-0.004139,87,-0.287979
427,93,-0.004139,79,-0.787979
428,93,-0.004139,83,-0.537979
429,93,-0.004139,75,-1.037979
430,93,-0.004139,79,-0.787979
431,93,-0.004139,71,-1.287979
432,93,-0.004139,75,-1.037979
433,93,-0.004139,68,-1.475479
434,93,-0.004139,71,-1.287979
435,94,0.058361,65,-1.662979
436,93,-0.004139,68,-1.475479
437,93,-0.004139,63,-1.787979
438,92,-0.066639,65,-1.662979
439,93,-0.004139,62,-1.850479
440,93,-0.004139,64,-1.725479
441,93,-0.004139,61,-1.912979
442,93,-0.004139,62,-1.850479
443,93,-0.004139,59,-2.037979
444,93,-0.004139,61,-1.912979
445,93,-0.004139,59,-2.037979
446,93,-0.004139,60,-1.975479
447,93,-0.004139,59,-2.037979
448,93,-0.004139,60,-1.975479
449,93,-0.004139,60,-1.975479
450,93,-0.004139,60,-1.975479
451,94,0.058361,60,-1.975479
452,93,-0.004139,62,-1.850479
453,94,0.058361,62,-1.850479
454,93,-0.004139,64,-1.725479
455,93,-0.004139,64,-1.725479
456,93,-0.004139,66,-1.600479
457,93,-0.004139,66,-1.600479
458,93,-0.004139,69,-1.412979
459,94,0.058361,69,-1.412979
460,93,-0.004139,72,-1.225479
461,93,-0.004139,72,-1.225479
462,93,-0.004139,76,-0.975479
463,93,-0.004139,76,-0.975479
464,93,-0.004139,80,-0.725479
465,93,-0.004139,80,-0.725479
466,93,-0.004139,84,-0.475479
467,94,0.058361,84,-0.475479
468,93,-0.004139,88,-0.225479
469,94,0.058361,88,-0.225479
470,93,-0.004139,92,0.024521
471,94,0.058361,92,0.024521
