sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,,,94,-0.020000
1,,,94,-0.020000
2,,,92,-0.180000
3,,,96,0.140000
4,,,90,-0.340000
5,,,92,-0.180000
6,,,87,-0.580000
7,,,90,-0.340000
8,,,85,-0.740000
9,,,87,-0.580000
10,,,82,-0.980000
11,,,85,-0.740000
12,,,78,-1.300000
13,,,82,-0.980000
14,,,76,-1.460000
15,,,78,-1.300000
16,,,74,-1.620000
17,,,76,-1.460000
18,,,71,-1.860000
19,,,74,-1.620000
20,,,68,-2.100000
21,,,71,-1.860000
22,,,64,-2.420000
23,,,68,-2.100000
24,,,62,-2.580000
25,,,64,-2.420000
26,,,60,-2.740000
27,,,62,-2.580000
28,,,60,-2.740000
29,,,63,-2.500000
30,,,63,-2.500000
31,,,66,-2.260000
32,,,66,-2.260000
33,,,68,-2.100000
34,,,68,-2.100000
35,,,71,-1.860000
36,,,70,-1.940000
37,,,74,-1.620000
38,,,74,-1.620000
39,,,77,-1.380000
40,,,77,-1.380000
41,,,80,-1.140000
42,,,80,-1.140000
43,,,82,-0.980000
44,,,82,-0.980000
45,,,85,-0.740000
46,,,85,-0.740000
47,,,88,-0.500000
48,,,88,-0.500000
49,,,90,-0.340000
50,,,90,-0.340000
51,,,93,-0.100000
52,,,93,-0.100000
53,,,95,0.060000
54,,,95,0.060000
55,,,99,0.380000
56,,,99,0.380000
57,,,101,0.540000
58,,,101,0.540000
59,,,104,0.780000
60,,,104,0.780000
61,,,107,1.020000
62,,,107,1.020000
63,,,110,1.260000
64,,,110,1.260000
65,,,112,1.420000
66,,,112,1.420000
67,,,115,1.660000
68,,,115,1.660000
69,,,118,1.900000
70,,,118,1.900000
71,,,121,2.140000
72,,,121,2.140000
73,,,124,2.380000
74,,,124,2.380000
75,,,126,2.540000
76,,,126,2.540000
77,,,129,2.780000
78,,,126,2.540000
79,,,128,2.700000
80,,,124,2.380000
81,,,126,2.540000
82,,,120,2.060000
83,,,124,2.380000
84,,,117,1.820000
85,,,120,2.060000
86,,,114,1.580000
87,,,117,1.820000
88,,,112,1.420000
89,,,114,1.580000
90,,,110,1.260000
91,,,112,1.420000
92,,,106,0.940000
93,,,110,1.260000
94,,,103,0.700000
95,,,106,0.940000
96,,,100,0.460000
97,,,103,0.700000
98,,,98,0.300000
99,,,101,0.540000
100,,,96,0.140000
101,,,98,0.300000
102,,,92,-0.180000
103,,,96,0.140000
104,,,90,-0.340000
105,,,92,-0.180000
106,,,87,-0.580000
107,,,90,-0.340000
108,,,84,-0.820000
109,,,87,-0.580000
110,,,82,-0.980000
111,,,84,-0.820000
112,,,79,-1.220000
113,,,82,-0.980000
114,,,76,-1.460000
115,,,79,-1.220000
116,,,73,-1.700000
117,,,76,-1.460000
118,,,71,-1.860000
119,,,73,-1.700000
120,,,68,-2.100000
121,,,71,-1.860000
122,,,65,-2.340000
123,,,68,-2.100000
124,,,62,-2.580000
125,,,65,-2.340000
126,,,60,-2.740000
127,,,62,-2.580000
128,,,60,-2.740000
129,,,63,-2.500000
130,,,63,-2.500000
131,,,65,-2.340000
132,,,65,-2.340000
133,,,68,-2.100000
134,,,68,-2.100000
135,,,71,-1.860000
136,,,71,-1.860000
137,,,74,-1.620000
138,,,74,-1.620000
139,,,77,-1.380000
140,,,77,-1.380000
141,,,80,-1.140000
142,,,80,-1.140000
143,,,82,-0.980000
144,,,82,-0.980000
145,,,85,-0.740000
146,,,85,-0.740000
147,,,87,-0.580000
148,,,87,-0.580000
149,,,91,-0.260000
150,,,91,-0.260000
151,,,93,-0.100000
152,,,93,-0.100000
153,,,96,0.140000
154,,,96,0.140000
155,,,98,0.300000
156,,,98,0.300000
157,,,101,0.540000
158,,,101,0.540000
159,,,104,0.780000
160,,,104,0.780000
161,,,107,1.020000
162,,,107,1.020000
163,,,110,1.260000
164,,,110,1.260000
165,,,112,1.420000
166,,,112,1.420000
167,,,115,1.660000
168,,,115,1.660000
169,,,118,1.900000
170,,,118,1.900000
171,,,121,2.140000
172,,,121,2.140000
173,,,123,2.300000
174,,,123,2.300000
175,,,126,2.540000
176,,,126,2.540000
177,,,129,2.780000
178,,,126,2.540000
179,,,129,2.780000
180,,,123,2.300000
181,,,126,2.540000
182,,,120,2.060000
183,,,123,2.300000
184,,,117,1.820000
185,,,120,2.060000
186,,,114,1.580000
187,,,117,1.820000
188,,,112,1.420000
189,,,114,1.580000
190,,,109,1.180000
191,,,112,1.420000
192,,,106,0.940000
193,,,109,1.180000
194,,,103,0.700000
195,,,106,0.940000
196,,,101,0.540000
197,,,104,0.780000
198,,,99,0.380000
199,,,101,0.540000
200,,,96,0.140000
201,,,99,0.380000
202,,,93,-0.100000
203,,,96,0.140000
204,,,90,-0.340000
205,,,93,-0.100000
206,,,87,-0.580000
207,,,90,-0.340000
208,,,84,-0.820000
209,,,87,-0.580000
210,,,82,-0.980000
211,,,84,-0.820000
212,,,79,-1.220000
213,,,82,-0.980000
214,,,76,-1.460000
215,,,79,-1.220000
216,,,74,-1.620000
217,,,76,-1.460000
218,,,70,-1.940000
219,,,74,-1.620000
220,,,68,-2.100000
221,,,71,-1.860000
222,,,65,-2.340000
223,,,68,-2.100000
224,,,62,-2.580000
