sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,93,0.029185,128,2.600679
1,93,0.029185,126,2.475679
2,93,0.029185,128,2.600679
3,93,0.029185,124,2.350679
4,93,0.029185,126,2.475679
5,93,0.029185,122,2.225679
6,93,0.029185,124,2.350679
7,93,0.029185,119,2.038179
8,93,0.029185,122,2.225679
9,93,0.029185,116,1.850679
10,93,0.029185,119,2.038179
11,94,0.091685,112,1.600679
12,93,0.029185,116,1.850679
13,93,0.029185,109,1.413179
14,93,0.029185,112,1.600679
15,94,0.091685,104,1.100679
16,93,0.029185,109,1.413179
17,93,0.029185,99,0.788179
18,93,0.029185,104,1.100679
19,94,0.091685,96,0.600679
20,93,0.029185,99,0.788179
21,93,0.029185,92,0.350679
22,93,0.029185,96,0.600679
23,93,0.029185,87,0.038179
24,93,0.029185,92,0.350679
25,93,0.029185,83,-0.211821
26,93,0.029185,87,0.038179
27,93,0.029185,78,-0.524321
28,93,0.029185,83,-0.211821
29,93,0.029185,75,-0.711821
30,93,0.029185,78,-0.524321
31,93,0.029185,72,-0.899321
32,93,0.029185,75,-0.711821
33,94,0.091685,69,-1.086821
34,93,0.029185,72,-0.899321
35,93,0.029185,66,-1.274321
36,93,0.029185,69,-1.086821
37,93,0.029185,63,-1.461821
38,93,0.029185,66,-1.274321
39,93,0.029185,62,-1.524321
40,93,0.029185,64,-1.399321
41,93,0.029185,61,-1.586821
42,93,0.029185,62,-1.524321
43,93,0.029185,60,-1.649321
44,93,0.029185,61,-1.586821
45,93,0.029185,59,-1.711821
46,93,0.029185,60,-1.649321
47,93,0.029185,60,-1.649321
48,93,0.029185,60,-1.649321
49,93,0.029185,60,-1.649321
50,93,0.029185,61,-1.586821
51,94,0.091685,60,-1.649321
52,93,0.029185,62,-1.524321
53,93,0.029185,62,-1.524321
54,93,0.029185,64,-1.399321
55,93,0.029185,64,-1.399321
56,93,0.029185,66,-1.274321
57,93,0.029185,66,-1.274321
58,93,0.029185,70,-1.024321
59,93,0.029185,70,-1.024321
60,93,0.029185,72,-0.899321
61,94,0.091685,72,-0.899321
62,93,0.029185,76,-0.649321
63,94,0.091685,76,-0.649321
64,93,0.029185,80,-0.399321
65,93,0.029185,80,-0.399321
66,93,0.029185,84,-0.149321
67,93,0.029185,84,-0.149321
68,93,0.029185,88,0.100679
69,93,0.029185,88,0.100679
70,93,0.029185,92,0.350679
71,94,0.091685,92,0.350679
72,93,0.029185,96,0.600679
73,94,0.091685,96,0.600679
74,92,-0.033315,101,0.913179
75,93,0.029185,101,0.913179
76,93,0.029185,105,1.163179
77,93,0.029185,105,1.163179
78,92,-0.033315,109,1.413179
79,93,0.029185,109,1.413179
80,93,0.029185,113,1.663179
81,94,0.091685,113,1.663179
82,93,0.029185,116,1.850679
83,94,0.091685,116,1.850679
84,93,0.029185,120,2.100679
85,93,0.029185,120,2.100679
86,93,0.029185,122,2.225679
87,93,0.029185,122,2.225679
88,93,0.029185,124,2.350679
89,93,0.029185,124,2.350679
90,93,0.029185,126,2.475679
91,93,0.029185,126,2.475679
92,93,0.029185,128,2.600679
93,94,0.091685,128,2.600679
94,92,-0.033315,129,2.663179
95,93,0.029185,128,2.600679
96,93,0.029185,129,2.663179
97,93,0.029185,128,2.600679
98,93,0.029185,129,2.663179
99,93,0.029185,127,2.538179
100,93,0.029185,128,2.600679
101,94,0.091685,126,2.475679
102,93,0.029185,128,2.600679
103,93,0.029185,124,2.350679
104,93,0.029185,126,2.475679
105,93,0.029185,122,2.225679
106,93,0.029185,124,2.350679
107,93,0.029185,119,2.038179
108,93,0.029185,122,2.225679
109,93,0.029185,115,1.788179
110,93,0.029185,119,2.038179
111,93,0.029185,112,1.600679
112,93,0.029185,115,1.788179
113,93,0.029185,108,1.350679
114,92,-0.033315,112,1.600679
115,93,0.029185,104,1.100679
116,93,0.029185,108,1.350679
117,93,0.029185,100,0.850679
118,93,0.029185,104,1.100679
119,93,0.029185,96,0.600679
120,93,0.029185,100,0.850679
121,93,0.029185,92,0.350679
122,93,0.029185,96,0.600679
123,94,0.091685,87,0.038179
124,93,0.029185,92,0.350679
125,93,0.029185,83,-0.211821
126,93,0.029185,87,0.038179
127,93,0.029185,79,-0.461821
128,93,0.029185,83,-0.211821
129,93,0.029185,75,-0.711821
130,92,-0.033315,79,-0.461821
131,93,0.029185,72,-0.899321
132,93,0.029185,75,-0.711821
133,93,0.029185,68,-1.149321
134,93,0.029185,72,-0.899321
135,93,0.029185,65,-1.336821
136,93,0.029185,68,-1.149321
137,93,0.029185,64,-1.399321
138,93,0.029185,65,-1.336821
139,93,0.029185,62,-1.524321
140,93,0.029185,64,-1.399321
141,93,0.029185,60,-1.649321
142,93,0.029185,62,-1.524321
143,93,0.029185,60,-1.649321
144,93,0.029185,61,-1.586821
145,93,0.029185,59,-1.711821
146,93,0.029185,60,-1.649321
147,93,0.029185,59,-1.711821
148,93,0.029185,60,-1.649321
149,93,0.029185,60,-1.649321
150,93,0.029185,60,-1.649321
151,94,0.091685,60,-1.649321
152,93,0.029185,62,-1.524321
153,94,0.091685,62,-1.524321
154,93,0.029185,64,-1.399321
155,93,0.029185,64,-1.399321
156,92,-0.033315,66,-1.274321
157,93,0.029185,66,-1.274321
158,93,0.029185,69,-1.086821
159,93,0.029185,69,-1.086821
160,93,0.029185,72,-0.899321
161,93,0.029185,72,-0.899321
162,93,0.029185,76,-0.649321
163,94,0.091685,76,-0.649321
164,93,0.029185,80,-0.399321
165,93,0.029185,80,-0.399321
166,93,0.029185,84,-0.149321
167,93,0.029185,84,-0.149321
168,93,0.029185,88,0.100679
169,93,0.029185,88,0.100679
170,93,0.029185,92,0.350679
171,93,0.029185,92,0.350679
172,93,0.029185,96,0.600679
173,93,0.029185,96,0.600679
174,93,0.029185,101,0.913179
175,93,0.029185,101,0.913179
176,93,0.029185,105,1.163179
177,93,0.029185,105,1.163179
178,93,0.029185,109,1.413179
179,93,0.029185,108,1.350679
180,93,0.029185,113,1.663179
181,93,0.029185,113,1.663179
182,93,0.029185,116,1.850679
183,94,0.091685,116,1.850679
184,93,0.029185,120,2.100679
185,94,0.091685,120,2.100679
186,93,0.029185,122,2.225679
187,93,0.029185,122,2.225679
