sample_idx,raw,ch1_volts
0,151,7.187500
1,151,7.187500
2,39,-27.812500
3,151,7.187500
4,37,-28.437500
5,39,-27.812500
6,36,-28.750000
7,37,-28.437500
8,36,-28.750000
9,37,-28.437500
10,36,-28.750000
11,37,-28.437500
12,36,-28.750000
13,37,-28.437500
14,36,-28.750000
15,37,-28.437500
16,36,-28.750000
17,37,-28.437500
18,36,-28.750000
19,37,-28.437500
20,37,-28.437500
21,37,-28.437500
22,36,-28.750000
23,37,-28.437500
24,36,-28.750000
25,37,-28.437500
26,36,-28.750000
27,37,-28.437500
28,37,-28.437500
29,37,-28.437500
30,36,-28.750000
31,37,-28.437500
32,36,-28.750000
33,38,-28.125000
34,37,-28.437500
35,38,-28.125000
36,37,-28.437500
37,37,-28.437500
38,37,-28.437500
39,37,-28.437500
40,37,-28.437500
41,37,-28.437500
42,36,-28.750000
43,37,-28.437500
44,37,-28.437500
45,37,-28.437500
46,37,-28.437500
47,37,-28.437500
48,37,-28.437500
49,38,-28.125000
50,36,-28.750000
51,38,-28.125000
52,36,-28.750000
53,149,6.562500
54,149,6.562500
55,152,7.500000
56,152,7.500000
57,152,7.500000
58,152,7.500000
59,152,7.500000
60,152,7.500000
61,152,7.500000
62,151,7.187500
63,152,7.500000
64,151,7.187500
65,152,7.500000
66,150,6.875000
67,152,7.500000
68,151,7.187500
69,151,7.187500
70,151,7.187500
71,152,7.500000
72,151,7.187500
73,151,7.187500
74,150,6.875000
75,152,7.500000
76,151,7.187500
77,152,7.500000
78,151,7.187500
79,152,7.500000
80,151,7.187500
81,152,7.500000
82,151,7.187500
83,152,7.500000
84,151,7.187500
85,152,7.500000
86,151,7.187500
87,152,7.500000
88,151,7.187500
89,152,7.500000
90,151,7.187500
91,151,7.187500
92,151,7.187500
93,151,7.187500
94,151,7.187500
95,152,7.500000
96,151,7.187500
97,152,7.500000
98,151,7.187500
99,152,7.500000
100,151,7.187500
101,152,7.500000
102,39,-27.812500
103,152,7.500000
104,36,-28.750000
105,39,-27.812500
106,36,-28.750000
107,37,-28.437500
108,36,-28.750000
109,37,-28.437500
110,36,-28.750000
111,37,-28.437500
112,37,-28.437500
113,37,-28.437500
114,36,-28.750000
115,37,-28.437500
116,36,-28.750000
117,37,-28.437500
118,36,-28.750000
119,37,-28.437500
120,36,-28.750000
121,37,-28.437500
122,36,-28.750000
123,37,-28.437500
124,36,-28.750000
125,37,-28.437500
126,36,-28.750000
127,37,-28.437500
128,36,-28.750000
129,37,-28.437500
130,36,-28.750000
131,37,-28.437500
132,36,-28.750000
133,37,-28.437500
134,36,-28.750000
135,37,-28.437500
136,36,-28.750000
137,37,-28.437500
138,36,-28.750000
139,37,-28.437500
140,36,-28.750000
141,38,-28.125000
142,36,-28.750000
143,38,-28.125000
144,36,-28.750000
145,38,-28.125000
146,36,-28.750000
147,37,-28.437500
148,36,-28.750000
149,37,-28.437500
150,36,-28.750000
151,37,-28.437500
152,37,-28.437500
153,149,6.562500
154,149,6.562500
155,152,7.500000
156,151,7.187500
157,152,7.500000
158,151,7.187500
159,152,7.500000
160,151,7.187500
161,152,7.500000
162,151,7.187500
163,152,7.500000
164,151,7.187500
165,152,7.500000
166,151,7.187500
167,152,7.500000
168,151,7.187500
169,152,7.500000
170,151,7.187500
171,152,7.500000
172,151,7.187500
173,152,7.500000
174,151,7.187500
175,152,7.500000
176,151,7.187500
177,152,7.500000
178,151,7.187500
179,152,7.500000
180,151,7.187500
181,152,7.500000
182,151,7.187500
183,152,7.500000
184,151,7.187500
185,152,7.500000
186,151,7.187500
187,152,7.500000
188,151,7.187500
189,152,7.500000
190,151,7.187500
191,152,7.500000
192,151,7.187500
193,152,7.500000
194,151,7.187500
195,152,7.500000
196,151,7.187500
197,152,7.500000
198,151,7.187500
199,152,7.500000
200,151,7.187500
201,152,7.500000
202,38,-28.125000
203,151,7.187500
204,37,-28.437500
205,38,-28.125000
206,36,-28.750000
207,37,-28.437500
208,36,-28.750000
209,37,-28.437500
210,36,-28.750000
211,37,-28.437500
212,36,-28.750000
213,37,-28.437500
214,36,-28.750000
215,37,-28.437500
216,36,-28.750000
217,38,-28.125000
218,35,-29.062500
219,37,-28.437500
220,35,-29.062500
221,37,-28.437500
222,37,-28.437500
223,37,-28.437500
224,36,-28.750000
225,37,-28.437500
226,37,-28.437500
227,38,-28.125000
228,37,-28.437500
229,37,-28.437500
230,36,-28.750000
231,37,-28.437500
232,37,-28.437500
233,37,-28.437500
234,36,-28.750000
235,37,-28.437500
236,37,-28.437500
237,37,-28.437500
238,37,-28.437500
239,37,-28.437500
240,37,-28.437500
241,37,-28.437500
242,36,-28.750000
243,37,-28.437500
244,37,-28.437500
245,37,-28.437500
246,36,-28.750000
247,37,-28.437500
248,36,-28.750000
249,37,-28.437500
250,36,-28.750000
251,37,-28.437500
252,37,-28.437500
253,149,6.562500
254,149,6.562500
255,152,7.500000
256,152,7.500000
257,153,7.812500
258,152,7.500000
259,153,7.812500
260,151,7.187500
261,153,7.812500
262,151,7.187500
263,152,7.500000
264,151,7.187500
265,152,7.500000
266,151,7.187500
267,152,7.500000
268,151,7.187500
269,152,7.500000
270,151,7.187500
271,152,7.500000
272,151,7.187500
273,152,7.500000
274,150,6.875000
275,152,7.500000
276,150,6.875000
277,152,7.500000
278,151,7.187500
279,152,7.500000
280,151,7.187500
281,151,7.187500
282,150,6.875000
283,152,7.500000
284,150,6.875000
285,153,7.812500
286,150,6.875000
287,152,7.500000
288,151,7.187500
289,151,7.187500
290,151,7.187500
291,151,7.187500
292,151,7.187500
293,152,7.500000
294,151,7.187500
295,152,7.500000
296,151,7.187500
297,152,7.500000
298,151,7.187500
299,151,7.187500
300,150,6.875000
301,152,7.500000
302,38,-28.125000
303,151,7.187500
304,37,-28.437500
305,38,-28.125000
306,36,-28.750000
307,37,-28.437500
308,36,-28.750000
309,37,-28.437500
310,36,-28.750000
311,37,-28.437500
312,36,-28.750000
313,37,-28.437500
314,37,-28.437500
315,37,-28.437500
316,36,-28.750000
317,37,-28.437500
318,36,-28.750000
319,37,-28.437500
320,37,-28.437500
321,37,-28.437500
322,37,-28.437500
323,37,-28.437500
324,36,-28.750000
325,37,-28.437500
326,36,-28.750000
327,37,-28.437500
328,36,-28.750000
329,37,-28.437500
330,36,-28.750000
331,37,-28.437500
332,36,-28.750000
333,37,-28.437500
334,35,-29.062500
335,37,-28.437500
336,37,-28.437500
337,37,-28.437500
338,37,-28.437500
339,37,-28.437500
340,36,-28.750000
341,37,-28.437500
342,36,-28.750000
343,37,-28.437500
344,37,-28.437500
345,37,-28.437500
346,37,-28.437500
347,37,-28.437500
348,37,-28.437500
349,37,-28.437500
350,37,-28.437500
351,37,-28.437500
352,36,-28.750000
353,149,6.562500
354,149,6.562500
355,152,7.500000
356,152,7.500000
357,152,7.500000
358,151,7.187500
359,153,7.812500
360,151,7.187500
361,152,7.500000
362,151,7.187500
363,152,7.500000
364,151,7.187500
365,152,7.500000
366,152,7.500000
367,152,7.500000
368,151,7.187500
369,152,7.500000
370,151,7.187500
371,153,7.812500
372,151,7.187500
373,153,7.812500
374,151,7.187500
375,152,7.500000
376,151,7.187500
377,152,7.500000
378,151,7.187500
379,152,7.500000
380,151,7.187500
381,152,7.500000
382,151,7.187500
383,152,7.500000
384,151,7.187500
385,152,7.500000
386,151,7.187500
387,152,7.500000
388,151,7.187500
389,152,7.500000
390,151,7.187500
391,151,7.187500
392,151,7.187500
393,152,7.500000
394,151,7.187500
395,152,7.500000
396,151,7.187500
397,151,7.187500
398,151,7.187500
399,152,7.500000
400,151,7.187500
401,152,7.500000
402,39,-27.812500
403,152,7.500000
404,37,-28.437500
405,39,-27.812500
406,36,-28.750000
407,37,-28.437500
408,36,-28.750000
409,37,-28.437500
410,36,-28.750000
411,37,-28.437500
412,36,-28.750000
413,37,-28.437500
414,36,-28.750000
415,37,-28.437500
416,36,-28.750000
417,37,-28.437500
418,36,-28.750000
419,38,-28.125000
420,36,-28.750000
421,38,-28.125000
422,36,-28.750000
423,37,-28.437500
424,36,-28.750000
425,37,-28.437500
426,36,-28.750000
427,37,-28.437500
428,37,-28.437500
429,37,-28.437500
430,37,-28.437500
431,37,-28.437500
432,36,-28.750000
433,37,-28.437500
434,36,-28.750000
435,37,-28.437500
436,37,-28.437500
437,37,-28.437500
438,37,-28.437500
439,37,-28.437500
440,37,-28.437500
441,37,-28.437500
442,37,-28.437500
443,37,-28.437500
444,37,-28.437500
445,37,-28.437500
446,36,-28.750000
447,37,-28.437500
448,37,-28.437500
449,37,-28.437500
450,37,-28.437500
451,37,-28.437500
452,36,-28.750000
453,149,6.562500
454,149,6.562500
455,152,7.500000
456,151,7.187500
457,152,7.500000
458,152,7.500000
459,152,7.500000
460,152,7.500000
461,152,7.500000
462,151,7.187500
463,152,7.500000
464,151,7.187500
465,152,7.500000
466,151,7.187500
467,152,7.500000
468,151,7.187500
469,152,7.500000
470,151,7.187500
471,152,7.500000
472,151,7.187500
473,152,7.500000
474,151,7.187500
475,152,7.500000
476,151,7.187500
477,152,7.500000
478,151,7.187500
479,152,7.500000
480,150,6.875000
481,152,7.500000
482,151,7.187500
483,151,7.187500
484,150,6.875000
485,152,7.500000
486,150,6.875000
487,152,7.500000
488,151,7.187500
489,152,7.500000
490,151,7.187500
491,151,7.187500
492,151,7.187500
493,151,7.187500
494,151,7.187500
495,152,7.500000
496,151,7.187500
497,152,7.500000
498,151,7.187500
499,152,7.500000
500,151,7.187500
501,152,7.500000
502,38,-28.125000
503,152,7.500000
504,36,-28.750000
505,38,-28.125000
506,36,-28.750000
507,37,-28.437500
508,35,-29.062500
509,37,-28.437500
510,36,-28.750000
511,37,-28.437500
512,36,-28.750000
513,37,-28.437500
514,36,-28.750000
515,37,-28.437500
516,36,-28.750000
517,37,-28.437500
518,37,-28.437500
519,37,-28.437500
520,36,-28.750000
521,37,-28.437500
522,37,-28.437500
523,37,-28.437500
524,37,-28.437500
525,37,-28.437500
526,37,-28.437500
527,37,-28.437500
528,36,-28.750000
529,37,-28.437500
530,36,-28.750000
531,37,-28.437500
532,37,-28.437500
533,37,-28.437500
534,36,-28.750000
535,37,-28.437500
536,36,-28.750000
537,37,-28.437500
538,36,-28.750000
539,37,-28.437500
540,37,-28.437500
541,37,-28.437500
542,37,-28.437500
