sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,102,0.530745,94,0.019268
1,102,0.530745,93,-0.043232
2,99,0.343245,95,0.081768
3,103,0.593245,93,-0.043232
4,94,0.030745,94,0.019268
5,99,0.343245,93,-0.043232
6,90,-0.219255,94,0.019268
7,94,0.030745,93,-0.043232
8,85,-0.531755,94,0.019268
9,90,-0.219255,94,0.019268
10,82,-0.719255,94,0.019268
11,85,-0.531755,94,0.019268
12,77,-1.031755,94,0.019268
13,82,-0.719255,93,-0.043232
14,74,-1.219255,94,0.019268
15,77,-1.031755,93,-0.043232
16,71,-1.406755,94,0.019268
17,74,-1.219255,94,0.019268
18,68,-1.594255,95,0.081768
19,71,-1.406755,93,-0.043232
20,65,-1.781755,95,0.081768
21,68,-1.594255,93,-0.043232
22,64,-1.844255,95,0.081768
23,66,-1.719255,93,-0.043232
24,61,-2.031755,94,0.019268
25,64,-1.844255,93,-0.043232
26,60,-2.094255,94,0.019268
27,61,-2.031755,93,-0.043232
28,60,-2.094255,94,0.019268
29,60,-2.094255,94,0.019268
30,59,-2.156755,94,0.019268
31,60,-2.094255,94,0.019268
32,60,-2.094255,94,0.019268
33,60,-2.094255,93,-0.043232
34,60,-2.094255,94,0.019268
35,61,-2.031755,94,0.019268
36,61,-2.031755,94,0.019268
37,62,-1.969255,93,-0.043232
38,62,-1.969255,94,0.019268
39,65,-1.781755,94,0.019268
40,65,-1.781755,94,0.019268
41,67,-1.656755,93,-0.043232
42,67,-1.656755,94,0.019268
43,69,-1.531755,93,-0.043232
44,69,-1.531755,94,0.019268
45,73,-1.281755,93,-0.043232
46,73,-1.281755,94,0.019268
47,76,-1.094255,93,-0.043232
48,76,-1.094255,94,0.019268
49,80,-0.844255,93,-0.043232
50,80,-0.844255,94,0.019268
51,85,-0.531755,93,-0.043232
52,85,-0.531755,94,0.019268
53,89,-0.281755,93,-0.043232
54,89,-0.281755,94,0.019268
55,93,-0.031755,93,-0.043232
56,93,-0.031755,94,0.019268
57,97,0.218245,94,0.019268
58,97,0.218245,94,0.019268
59,101,0.468245,93,-0.043232
60,101,0.468245,94,0.019268
61,105,0.718245,93,-0.043232
62,105,0.718245,94,0.019268
63,109,0.968245,93,-0.043232
64,109,0.968245,94,0.019268
65,113,1.218245,93,-0.043232
66,113,1.218245,94,0.019268
67,116,1.405745,93,-0.043232
68,116,1.405745,94,0.019268
69,119,1.593245,93,-0.043232
70,119,1.593245,94,0.019268
71,122,1.780745,93,-0.043232
72,122,1.780745,94,0.019268
73,124,1.905745,93,-0.043232
74,124,1.905745,94,0.019268
75,125,1.968245,93,-0.043232
76,125,1.968245,94,0.019268
77,127,2.093245,93,-0.043232
78,127,2.093245,94,0.019268
79,128,2.155745,94,0.019268
80,127,2.093245,94,0.019268
81,128,2.155745,93,-0.043232
82,127,2.093245,94,0.019268
83,128,2.155745,94,0.019268
84,126,2.030745,94,0.019268
85,127,2.093245,94,0.019268
86,124,1.905745,94,0.019268
87,126,2.030745,93,-0.043232
88,123,1.843245,94,0.019268
89,124,1.905745,93,-0.043232
90,120,1.655745,94,0.019268
91,123,1.843245,93,-0.043232
92,117,1.468245,94,0.019268
93,120,1.655745,93,-0.043232
94,113,1.218245,94,0.019268
95,117,1.468245,93,-0.043232
96,111,1.093245,94,0.019268
97,114,1.280745,94,0.019268
98,105,0.718245,94,0.019268
99,111,1.093245,93,-0.043232
100,103,0.593245,94,0.019268
101,106,0.780745,93,-0.043232
102,98,0.280745,94,0.019268
103,103,0.593245,94,0.019268
104,93,-0.031755,94,0.019268
105,98,0.280745,93,-0.043232
106,89,-0.281755,94,0.019268
107,93,-0.031755,93,-0.043232
108,86,-0.469255,94,0.019268
109,90,-0.219255,94,0.019268
110,82,-0.719255,94,0.019268
111,86,-0.469255,93,-0.043232
112,78,-0.969255,94,0.019268
113,82,-0.719255,93,-0.043232
114,74,-1.219255,94,0.019268
115,78,-0.969255,94,0.019268
116,70,-1.469255,94,0.019268
117,74,-1.219255,93,-0.043232
118,68,-1.594255,94,0.019268
119,70,-1.469255,94,0.019268
120,65,-1.781755,94,0.019268
121,68,-1.594255,93,-0.043232
122,64,-1.844255,94,0.019268
123,65,-1.781755,93,-0.043232
124,61,-2.031755,94,0.019268
125,64,-1.844255,93,-0.043232
126,60,-2.094255,94,0.019268
127,61,-2.031755,94,0.019268
128,59,-2.156755,94,0.019268
129,60,-2.094255,93,-0.043232
130,59,-2.156755,94,0.019268
131,60,-2.094255,93,-0.043232
132,59,-2.156755,94,0.019268
133,60,-2.094255,93,-0.043232
134,60,-2.094255,94,0.019268
135,61,-2.031755,94,0.019268
136,61,-2.031755,94,0.019268
137,63,-1.906755,93,-0.043232
138,63,-1.906755,94,0.019268
139,65,-1.781755,93,-0.043232
140,65,-1.781755,94,0.019268
141,67,-1.656755,93,-0.043232
142,67,-1.656755,94,0.019268
143,70,-1.469255,93,-0.043232
144,70,-1.469255,94,0.019268
145,73,-1.281755,93,-0.043232
146,73,-1.281755,94,0.019268
147,77,-1.031755,94,0.019268
148,77,-1.031755,94,0.019268
149,80,-0.844255,94,0.019268
150,80,-0.844255,94,0.019268
151,85,-0.531755,93,-0.043232
152,85,-0.531755,94,0.019268
153,89,-0.281755,93,-0.043232
154,89,-0.281755,94,0.019268
155,93,-0.031755,93,-0.043232
156,93,-0.031755,94,0.019268
157,97,0.218245,93,-0.043232
158,97,0.218245,94,0.019268
159,101,0.468245,94,0.019268
160,101,0.468245,94,0.019268
161,105,0.718245,94,0.019268
162,105,0.718245,94,0.019268
163,109,0.968245,93,-0.043232
164,109,0.968245,94,0.019268
165,113,1.218245,93,-0.043232
166,113,1.218245,94,0.019268
167,116,1.405745,93,-0.043232
168,116,1.405745,94,0.019268
169,119,1.593245,93,-0.043232
170,119,1.593245,94,0.019268
171,122,1.780745,93,-0.043232
172,122,1.780745,94,0.019268
173,124,1.905745,94,0.019268
174,124,1.905745,94,0.019268
175,126,2.030745,93,-0.043232
176,125,1.968245,94,0.019268
177,127,2.093245,93,-0.043232
178,126,2.030745,94,0.019268
179,128,2.155745,94,0.019268
180,127,2.093245,94,0.019268
181,128,2.155745,94,0.019268
182,127,2.093245,94,0.019268
183,129,2.218245,93,-0.043232
184,125,1.968245,94,0.019268
185,127,2.093245,93,-0.043232
186,124,1.905745,94,0.019268
187,126,2.030745,93,-0.043232
188,122,1.780745,94,0.019268
189,124,1.905745,94,0.019268
190,120,1.655745,94,0.019268
191,123,1.843245,94,0.019268
192,117,1.468245,94,0.019268
193,121,1.718245,93,-0.043232
194,114,1.280745,94,0.019268
195,117,1.468245,93,-0.043232
196,110,1.030745,94,0.019268
197,114,1.280745,94,0.019268
198,106,0.780745,94,0.019268
199,110,1.030745,93,-0.043232
200,103,0.593245,94,0.019268
201,106,0.780745,94,0.019268
202,98,0.280745,94,0.019268
203,103,0.593245,94,0.019268
204,94,0.030745,94,0.019268
205,98,0.280745,94,0.019268
206,89,-0.281755,94,0.019268
207,94,0.030745,94,0.019268
208,85,-0.531755,94,0.019268
209,89,-0.281755,93,-0.043232
210,81,-0.781755,94,0.019268
211,86,-0.469255,94,0.019268
212,78,-0.969255,94,0.019268
213,81,-0.781755,94,0.019268
214,74,-1.219255,94,0.019268
215,78,-0.969255,93,-0.043232
216,71,-1.406755,94,0.019268
217,74,-1.219255,93,-0.043232
218,68,-1.594255,94,0.019268
219,71,-1.406755,93,-0.043232
220,65,-1.781755,95,0.081768
221,68,-1.594255,93,-0.043232
222,63,-1.906755,95,0.081768
223,65,-1.781755,93,-0.043232
224,61,-2.031755,94,0.019268
225,63,-1.906755,93,-0.043232
226,60,-2.094255,94,0.019268
227,61,-2.031755,93,-0.043232
228,60,-2.094255,94,0.019268
229,61,-2.031755,93,-0.043232
230,60,-2.094255,94,0.019268
231,60,-2.094255,93,-0.043232
232,60,-2.094255,94,0.019268
233,60,-2.094255,94,0.019268
234,60,-2.094255,94,0.019268
235,61,-2.031755,94,0.019268
236,61,-2.031755,94,0.019268
237,62,-1.969255,93,-0.043232
238,62,-1.969255,94,0.019268
239,65,-1.781755,93,-0.043232
240,65,-1.781755,94,0.019268
241,67,-1.656755,93,-0.043232
242,67,-1.656755,94,0.019268
243,70,-1.469255,94,0.019268
244,70,-1.469255,94,0.019268
245,73,-1.281755,93,-0.043232
246,73,-1.281755,94,0.019268
247,77,-1.031755,93,-0.043232
248,77,-1.031755,94,0.019268
249,81,-0.781755,93,-0.043232
250,81,-0.781755,94,0.019268
251,85,-0.531755,94,0.019268
252,85,-0.531755,94,0.019268
253,89,-0.281755,93,-0.043232
254,89,-0.281755,94,0.019268
255,93,-0.031755,93,-0.043232
256,92,-0.094255,94,0.019268
257,97,0.218245,94,0.019268
258,97,0.218245,94,0.019268
259,101,0.468245,93,-0.043232
260,101,0.468245,94,0.019268
261,106,0.780745,93,-0.043232
262,106,0.780745,95,0.081768
263,109,0.968245,93,-0.043232
264,109,0.968245,95,0.081768
265,113,1.218245,94,0.019268
266,113,1.218245,94,0.019268
267,116,1.405745,94,0.019268
268,116,1.405745,94,0.019268
269,120,1.655745,94,0.019268
270,120,1.655745,94,0.019268
271,121,1.718245,94,0.019268
272,121,1.718245,94,0.019268
273,124,1.905745,94,0.019268
274,124,1.905745,94,0.019268
275,125,1.968245,93,-0.043232
276,125,1.968245,94,0.019268
277,127,2.093245,93,-0.043232
278,126,2.030745,94,0.019268
279,128,2.155745,93,-0.043232
280,127,2.093245,95,0.081768
281,128,2.155745,93,-0.043232
282,127,2.093245,94,0.019268
283,128,2.155745,93,-0.043232
284,126,2.030745,94,0.019268
285,128,2.155745,93,-0.043232
286,124,1.905745,94,0.019268
287,126,2.030745,94,0.019268
288,122,1.780745,94,0.019268
289,124,1.905745,93,-0.043232
290,120,1.655745,94,0.019268
291,122,1.780745,93,-0.043232
292,117,1.468245,94,0.019268
293,120,1.655745,93,-0.043232
294,114,1.280745,94,0.019268
295,117,1.468245,93,-0.043232
296,111,1.093245,94,0.019268
297,114,1.280745,93,-0.043232
298,106,0.780745,94,0.019268
299,111,1.093245,93,-0.043232
300,102,0.530745,94,0.019268
301,107,0.843245,93,-0.043232
302,98,0.280745,94,0.019268
303,102,0.530745,93,-0.043232
304,94,0.030745,94,0.019268
305,98,0.280745,93,-0.043232
306,90,-0.219255,94,0.019268
307,94,0.030745,94,0.019268
308,86,-0.469255,94,0.019268
309,90,-0.219255,94,0.019268
310,82,-0.719255,94,0.019268
311,86,-0.469255,94,0.019268
312,78,-0.969255,94,0.019268
313,82,-0.719255,93,-0.043232
314,74,-1.219255,94,0.019268
315,78,-0.969255,94,0.019268
316,71,-1.406755,94,0.019268
317,74,-1.219255,93,-0.043232
318,67,-1.656755,94,0.019268
319,71,-1.406755,93,-0.043232
320,65,-1.781755,95,0.081768
321,68,-1.594255,93,-0.043232
322,63,-1.906755,95,0.081768
323,65,-1.781755,94,0.019268
324,61,-2.031755,95,0.081768
325,63,-1.906755,94,0.019268
326,60,-2.094255,95,0.081768
327,61,-2.031755,93,-0.043232
328,60,-2.094255,94,0.019268
329,60,-2.094255,93,-0.043232
330,59,-2.156755,94,0.019268
331,60,-2.094255,93,-0.043232
332,59,-2.156755,94,0.019268
333,60,-2.094255,94,0.019268
334,60,-2.094255,94,0.019268
335,61,-2.031755,93,-0.043232
336,61,-2.031755,94,0.019268
337,63,-1.906755,93,-0.043232
338,63,-1.906755,94,0.019268
339,65,-1.781755,93,-0.043232
340,65,-1.781755,94,0.019268
341,67,-1.656755,93,-0.043232
342,67,-1.656755,94,0.019268
343,69,-1.531755,94,0.019268
344,69,-1.531755,94,0.019268
345,73,-1.281755,93,-0.043232
346,73,-1.281755,94,0.019268
347,76,-1.094255,93,-0.043232
348,76,-1.094255,94,0.019268
349,80,-0.844255,93,-0.043232
350,80,-0.844255,94,0.019268
351,85,-0.531755,94,0.019268
352,85,-0.531755,94,0.019268
353,89,-0.281755,94,0.019268
354,89,-0.281755,94,0.019268
355,93,-0.031755,93,-0.043232
356,93,-0.031755,94,0.019268
357,97,0.218245,93,-0.043232
358,97,0.218245,94,0.019268
359,101,0.468245,94,0.019268
360,101,0.468245,94,0.019268
361,105,0.718245,93,-0.043232
362,105,0.718245,94,0.019268
363,109,0.968245,93,-0.043232
364,109,0.968245,94,0.019268
365,114,1.280745,93,-0.043232
366,113,1.218245,94,0.019268
367,116,1.405745,93,-0.043232
368,116,1.405745,94,0.019268
369,119,1.593245,94,0.019268
370,119,1.593245,94,0.019268
371,121,1.718245,93,-0.043232
372,121,1.718245,94,0.019268
373,124,1.905745,94,0.019268
374,124,1.905745,94,0.019268
375,126,2.030745,93,-0.043232
376,125,1.968245,94,0.019268
377,127,2.093245,93,-0.043232
378,127,2.093245,94,0.019268
379,128,2.155745,93,-0.043232
380,128,2.155745,94,0.019268
381,128,2.155745,94,0.019268
382,127,2.093245,94,0.019268
383,128,2.155745,94,0.019268
384,126,2.030745,94,0.019268
385,127,2.093245,94,0.019268
386,124,1.905745,94,0.019268
