sample_idx,raw,ch1_volts
0,151,7.187500
1,151,7.187500
2,37,-28.437500
3,151,7.187500
4,35,-29.062500
5,37,-28.437500
6,35,-29.062500
7,36,-28.750000
8,35,-29.062500
9,36,-28.750000
10,35,-29.062500
11,36,-28.750000
12,35,-29.062500
13,36,-28.750000
14,35,-29.062500
15,36,-28.750000
16,35,-29.062500
17,36,-28.750000
18,35,-29.062500
19,36,-28.750000
20,34,-29.375000
21,36,-28.750000
22,35,-29.062500
23,36,-28.750000
24,36,-28.750000
25,36,-28.750000
26,35,-29.062500
27,36,-28.750000
28,36,-28.750000
29,36,-28.750000
30,36,-28.750000
31,36,-28.750000
32,35,-29.062500
33,36,-28.750000
34,36,-28.750000
35,36,-28.750000
36,34,-29.375000
37,36,-28.750000
38,36,-28.750000
39,36,-28.750000
40,35,-29.062500
41,36,-28.750000
42,35,-29.062500
43,36,-28.750000
44,36,-28.750000
45,36,-28.750000
46,36,-28.750000
47,36,-28.750000
48,35,-29.062500
49,36,-28.750000
50,34,-29.375000
51,36,-28.750000
52,34,-29.375000
53,148,6.250000
54,148,6.250000
55,150,6.875000
56,150,6.875000
57,151,7.187500
58,151,7.187500
59,151,7.187500
60,151,7.187500
61,151,7.187500
62,150,6.875000
63,151,7.187500
64,151,7.187500
65,151,7.187500
66,149,6.562500
67,151,7.187500
68,150,6.875000
69,151,7.187500
70,150,6.875000
71,151,7.187500
72,150,6.875000
73,151,7.187500
74,149,6.562500
75,151,7.187500
76,150,6.875000
77,151,7.187500
78,150,6.875000
79,152,7.500000
80,150,6.875000
81,151,7.187500
82,150,6.875000
83,152,7.500000
84,150,6.875000
85,151,7.187500
86,150,6.875000
87,151,7.187500
88,150,6.875000
89,151,7.187500
90,149,6.562500
91,151,7.187500
92,149,6.562500
93,151,7.187500
94,150,6.875000
95,151,7.187500
96,150,6.875000
97,151,7.187500
98,150,6.875000
99,152,7.500000
100,150,6.875000
101,151,7.187500
102,38,-28.125000
103,150,6.875000
104,36,-28.750000
105,38,-28.125000
106,35,-29.062500
107,36,-28.750000
108,35,-29.062500
109,36,-28.750000
110,35,-29.062500
111,36,-28.750000
112,35,-29.062500
113,36,-28.750000
114,34,-29.375000
115,36,-28.750000
116,34,-29.375000
117,36,-28.750000
118,36,-28.750000
119,36,-28.750000
120,35,-29.062500
121,36,-28.750000
122,35,-29.062500
123,36,-28.750000
124,35,-29.062500
125,36,-28.750000
126,36,-28.750000
127,36,-28.750000
128,35,-29.062500
129,36,-28.750000
130,35,-29.062500
131,36,-28.750000
132,34,-29.375000
133,36,-28.750000
134,34,-29.375000
135,36,-28.750000
136,35,-29.062500
137,36,-28.750000
138,35,-29.062500
139,36,-28.750000
140,35,-29.062500
141,36,-28.750000
142,35,-29.062500
143,36,-28.750000
144,36,-28.750000
145,36,-28.750000
146,35,-29.062500
147,36,-28.750000
148,35,-29.062500
149,36,-28.750000
150,35,-29.062500
151,37,-28.437500
152,36,-28.750000
153,148,6.250000
154,148,6.250000
155,151,7.187500
156,151,7.187500
157,151,7.187500
158,151,7.187500
159,151,7.187500
160,150,6.875000
161,151,7.187500
162,150,6.875000
163,151,7.187500
164,150,6.875000
165,151,7.187500
166,150,6.875000
167,151,7.187500
168,149,6.562500
169,151,7.187500
170,150,6.875000
171,151,7.187500
172,150,6.875000
173,152,7.500000
174,150,6.875000
175,151,7.187500
176,150,6.875000
177,151,7.187500
178,150,6.875000
179,151,7.187500
180,150,6.875000
181,151,7.187500
182,150,6.875000
183,151,7.187500
184,150,6.875000
185,151,7.187500
186,150,6.875000
187,151,7.187500
188,150,6.875000
189,151,7.187500
190,150,6.875000
191,151,7.187500
192,150,6.875000
193,151,7.187500
194,150,6.875000
195,151,7.187500
196,150,6.875000
197,151,7.187500
198,150,6.875000
199,151,7.187500
200,150,6.875000
201,151,7.187500
202,37,-28.437500
203,151,7.187500
204,36,-28.750000
205,37,-28.437500
206,35,-29.062500
207,36,-28.750000
208,34,-29.375000
209,35,-29.062500
210,34,-29.375000
211,37,-28.437500
212,35,-29.062500
213,36,-28.750000
214,35,-29.062500
215,36,-28.750000
216,35,-29.062500
217,36,-28.750000
218,35,-29.062500
219,36,-28.750000
220,35,-29.062500
221,36,-28.750000
222,35,-29.062500
223,36,-28.750000
224,35,-29.062500
225,36,-28.750000
226,35,-29.062500
227,36,-28.750000
228,35,-29.062500
229,36,-28.750000
230,36,-28.750000
231,36,-28.750000
232,36,-28.750000
233,36,-28.750000
234,36,-28.750000
235,36,-28.750000
236,35,-29.062500
237,36,-28.750000
238,35,-29.062500
239,36,-28.750000
240,35,-29.062500
241,36,-28.750000
242,36,-28.750000
243,36,-28.750000
244,34,-29.375000
245,36,-28.750000
246,35,-29.062500
247,36,-28.750000
248,34,-29.375000
249,36,-28.750000
250,36,-28.750000
251,36,-28.750000
252,36,-28.750000
253,148,6.250000
254,148,6.250000
255,151,7.187500
256,151,7.187500
257,152,7.500000
258,151,7.187500
259,152,7.500000
260,150,6.875000
261,151,7.187500
262,150,6.875000
263,151,7.187500
264,150,6.875000
265,152,7.500000
266,150,6.875000
267,151,7.187500
268,150,6.875000
269,151,7.187500
270,150,6.875000
271,151,7.187500
272,150,6.875000
273,151,7.187500
274,150,6.875000
275,151,7.187500
276,150,6.875000
277,151,7.187500
278,150,6.875000
279,151,7.187500
280,150,6.875000
281,150,6.875000
282,150,6.875000
283,151,7.187500
284,150,6.875000
285,151,7.187500
286,150,6.875000
287,151,7.187500
288,150,6.875000
289,151,7.187500
290,150,6.875000
291,151,7.187500
292,150,6.875000
293,151,7.187500
294,150,6.875000
295,151,7.187500
296,150,6.875000
297,151,7.187500
298,150,6.875000
299,151,7.187500
300,150,6.875000
301,151,7.187500
302,38,-28.125000
303,150,6.875000
304,36,-28.750000
305,38,-28.125000
306,35,-29.062500
307,36,-28.750000
308,35,-29.062500
309,36,-28.750000
310,35,-29.062500
311,36,-28.750000
312,34,-29.375000
313,36,-28.750000
314,35,-29.062500
315,36,-28.750000
316,35,-29.062500
317,36,-28.750000
318,35,-29.062500
319,36,-28.750000
320,36,-28.750000
321,36,-28.750000
322,35,-29.062500
323,36,-28.750000
324,35,-29.062500
325,36,-28.750000
326,35,-29.062500
327,36,-28.750000
328,35,-29.062500
329,36,-28.750000
330,36,-28.750000
331,36,-28.750000
332,36,-28.750000
333,36,-28.750000
334,36,-28.750000
335,36,-28.750000
336,36,-28.750000
337,36,-28.750000
338,35,-29.062500
339,36,-28.750000
340,35,-29.062500
341,36,-28.750000
342,35,-29.062500
343,36,-28.750000
344,36,-28.750000
345,36,-28.750000
346,36,-28.750000
347,36,-28.750000
348,36,-28.750000
349,36,-28.750000
350,36,-28.750000
351,36,-28.750000
352,36,-28.750000
353,148,6.250000
354,148,6.250000
355,150,6.875000
356,150,6.875000
357,152,7.500000
358,151,7.187500
359,151,7.187500
360,150,6.875000
361,152,7.500000
362,150,6.875000
363,151,7.187500
364,150,6.875000
365,151,7.187500
366,150,6.875000
367,151,7.187500
368,150,6.875000
369,151,7.187500
370,150,6.875000
371,151,7.187500
372,150,6.875000
373,152,7.500000
374,150,6.875000
375,151,7.187500
376,150,6.875000
377,151,7.187500
378,150,6.875000
379,151,7.187500
380,150,6.875000
381,151,7.187500
382,150,6.875000
383,151,7.187500
384,150,6.875000
385,151,7.187500
386,150,6.875000
387,151,7.187500
388,149,6.562500
389,151,7.187500
390,150,6.875000
391,151,7.187500
392,150,6.875000
393,151,7.187500
394,150,6.875000
395,151,7.187500
396,150,6.875000
397,151,7.187500
398,150,6.875000
399,151,7.187500
400,150,6.875000
401,151,7.187500
402,38,-28.125000
403,151,7.187500
404,36,-28.750000
405,38,-28.125000
406,35,-29.062500
407,36,-28.750000
408,35,-29.062500
409,36,-28.750000
410,35,-29.062500
411,36,-28.750000
412,35,-29.062500
413,36,-28.750000
414,35,-29.062500
415,36,-28.750000
416,35,-29.062500
417,36,-28.750000
418,35,-29.062500
419,36,-28.750000
420,35,-29.062500
421,37,-28.437500
422,35,-29.062500
423,36,-28.750000
424,35,-29.062500
425,36,-28.750000
426,36,-28.750000
427,36,-28.750000
428,35,-29.062500
429,36,-28.750000
430,36,-28.750000
431,36,-28.750000
432,35,-29.062500
433,36,-28.750000
434,36,-28.750000
435,36,-28.750000
436,36,-28.750000
437,37,-28.437500
438,35,-29.062500
439,37,-28.437500
440,35,-29.062500
441,36,-28.750000
442,36,-28.750000
443,36,-28.750000
444,36,-28.750000
445,36,-28.750000
446,36,-28.750000
447,36,-28.750000
448,36,-28.750000
449,36,-28.750000
450,35,-29.062500
451,36,-28.750000
452,36,-28.750000
453,148,6.250000
454,148,6.250000
455,151,7.187500
456,150,6.875000
457,151,7.187500
458,151,7.187500
459,152,7.500000
460,150,6.875000
461,152,7.500000
462,150,6.875000
463,152,7.500000
464,150,6.875000
465,151,7.187500
466,150,6.875000
467,151,7.187500
468,150,6.875000
469,151,7.187500
470,150,6.875000
471,151,7.187500
472,150,6.875000
473,152,7.500000
474,150,6.875000
475,152,7.500000
476,150,6.875000
477,151,7.187500
478,150,6.875000
479,150,6.875000
480,150,6.875000
481,151,7.187500
482,150,6.875000
483,151,7.187500
484,150,6.875000
485,151,7.187500
486,150,6.875000
487,151,7.187500
488,150,6.875000
489,151,7.187500
490,150,6.875000
491,151,7.187500
492,150,6.875000
493,151,7.187500
494,150,6.875000
495,151,7.187500
496,150,6.875000
497,151,7.187500
498,150,6.875000
499,151,7.187500
500,150,6.875000
501,151,7.187500
502,38,-28.125000
503,150,6.875000
504,35,-29.062500
505,38,-28.125000
506,35,-29.062500
507,36,-28.750000
508,35,-29.062500
509,36,-28.750000
510,35,-29.062500
511,36,-28.750000
512,35,-29.062500
513,37,-28.437500
514,35,-29.062500
515,36,-28.750000
516,36,-28.750000
517,36,-28.750000
518,35,-29.062500
519,36,-28.750000
520,35,-29.062500
521,36,-28.750000
522,36,-28.750000
523,36,-28.750000
524,35,-29.062500
525,36,-28.750000
526,35,-29.062500
527,36,-28.750000
528,35,-29.062500
529,36,-28.750000
530,35,-29.062500
531,36,-28.750000
532,35,-29.062500
533,36,-28.750000
534,36,-28.750000
535,36,-28.750000
536,35,-29.062500
537,36,-28.750000
538,35,-29.062500
539,36,-28.750000
540,35,-29.062500
541,36,-28.750000
542,36,-28.750000
