sample_idx,raw,ch1_volts
0,95,-2.062500
1,95,-2.062500
2,94,-2.125000
3,95,-2.062500
4,94,-2.125000
5,94,-2.125000
6,94,-2.125000
7,95,-2.062500
8,94,-2.125000
9,94,-2.125000
10,94,-2.125000
11,94,-2.125000
12,94,-2.125000
13,94,-2.125000
14,94,-2.125000
15,94,-2.125000
16,94,-2.125000
17,94,-2.125000
18,93,-2.187500
19,94,-2.125000
20,93,-2.187500
21,95,-2.062500
22,94,-2.125000
23,94,-2.125000
24,94,-2.125000
25,94,-2.125000
26,94,-2.125000
27,94,-2.125000
28,93,-2.187500
29,95,-2.062500
30,94,-2.125000
31,95,-2.062500
32,94,-2.125000
33,94,-2.125000
34,94,-2.125000
35,94,-2.125000
36,94,-2.125000
37,94,-2.125000
38,94,-2.125000
39,94,-2.125000
40,94,-2.125000
41,94,-2.125000
42,93,-2.187500
43,94,-2.125000
44,93,-2.187500
45,94,-2.125000
46,94,-2.125000
47,94,-2.125000
48,94,-2.125000
49,94,-2.125000
50,94,-2.125000
51,97,-1.937500
52,94,-2.125000
53,95,-2.062500
54,94,-2.125000
55,94,-2.125000
56,94,-2.125000
57,94,-2.125000
58,94,-2.125000
59,94,-2.125000
60,94,-2.125000
61,94,-2.125000
62,93,-2.187500
63,94,-2.125000
64,93,-2.187500
65,94,-2.125000
66,93,-2.187500
67,94,-2.125000
68,93,-2.187500
69,95,-2.062500
70,94,-2.125000
71,95,-2.062500
72,94,-2.125000
73,94,-2.125000
74,94,-2.125000
75,95,-2.062500
76,94,-2.125000
77,94,-2.125000
78,94,-2.125000
79,96,-2.000000
80,94,-2.125000
81,94,-2.125000
82,94,-2.125000
83,94,-2.125000
84,94,-2.125000
85,94,-2.125000
86,93,-2.187500
87,94,-2.125000
88,94,-2.125000
89,94,-2.125000
90,93,-2.187500
91,94,-2.125000
92,93,-2.187500
93,94,-2.125000
94,94,-2.125000
95,94,-2.125000
96,93,-2.187500
97,96,-2.000000
98,94,-2.125000
99,95,-2.062500
100,94,-2.125000
101,94,-2.125000
102,94,-2.125000
103,94,-2.125000
104,93,-2.187500
105,94,-2.125000
106,93,-2.187500
107,94,-2.125000
108,93,-2.187500
109,95,-2.062500
110,93,-2.187500
111,94,-2.125000
112,94,-2.125000
113,94,-2.125000
114,93,-2.187500
115,94,-2.125000
116,94,-2.125000
117,95,-2.062500
118,94,-2.125000
119,95,-2.062500
120,94,-2.125000
121,95,-2.062500
122,94,-2.125000
123,94,-2.125000
124,94,-2.125000
125,94,-2.125000
126,93,-2.187500
127,95,-2.062500
128,93,-2.187500
129,94,-2.125000
130,94,-2.125000
131,94,-2.125000
132,93,-2.187500
133,94,-2.125000
134,94,-2.125000
135,94,-2.125000
136,92,-2.250000
137,94,-2.125000
138,92,-2.250000
139,94,-2.125000
140,94,-2.125000
141,94,-2.125000
142,94,-2.125000
143,94,-2.125000
144,94,-2.125000
145,94,-2.125000
146,94,-2.125000
147,94,-2.125000
148,94,-2.125000
149,94,-2.125000
150,94,-2.125000
151,94,-2.125000
152,94,-2.125000
153,94,-2.125000
154,93,-2.187500
155,94,-2.125000
156,93,-2.187500
157,94,-2.125000
158,93,-2.187500
159,94,-2.125000
160,94,-2.125000
161,94,-2.125000
162,93,-2.187500
163,94,-2.125000
164,93,-2.187500
165,94,-2.125000
166,92,-2.250000
167,94,-2.125000
168,94,-2.125000
169,94,-2.125000
170,94,-2.125000
171,94,-2.125000
172,94,-2.125000
173,94,-2.125000
174,94,-2.125000
175,94,-2.125000
176,93,-2.187500
177,94,-2.125000
178,93,-2.187500
179,94,-2.125000
180,94,-2.125000
181,94,-2.125000
182,94,-2.125000
183,94,-2.125000
184,93,-2.187500
185,94,-2.125000
186,93,-2.187500
187,94,-2.125000
188,94,-2.125000
189,94,-2.125000
190,94,-2.125000
191,94,-2.125000
192,94,-2.125000
193,94,-2.125000
