sample_idx,raw_ch1,ch1_volts,raw_ch2,ch2_volts
0,123,4.891841,,
1,123,4.891841,,
2,67,1.391841,,
3,123,4.891841,,
4,66,1.329341,,
5,67,1.391841,,
6,65,1.266841,,
7,66,1.329341,,
8,65,1.266841,,
9,66,1.329341,,
10,65,1.266841,,
11,66,1.329341,,
12,65,1.266841,,
13,66,1.329341,,
14,66,1.329341,,
15,66,1.329341,,
16,65,1.266841,,
17,66,1.329341,,
18,65,1.266841,,
19,66,1.329341,,
20,65,1.266841,,
21,66,1.329341,,
22,65,1.266841,,
23,66,1.329341,,
24,65,1.266841,,
25,66,1.329341,,
26,65,1.266841,,
27,66,1.329341,,
28,65,1.266841,,
29,66,1.329341,,
30,66,1.329341,,
31,66,1.329341,,
32,65,1.266841,,
33,66,1.329341,,
34,65,1.266841,,
35,66,1.329341,,
36,65,1.266841,,
37,66,1.329341,,
38,65,1.266841,,
39,66,1.329341,,
40,65,1.266841,,
41,66,1.329341,,
42,65,1.266841,,
43,66,1.329341,,
44,65,1.266841,,
45,66,1.329341,,
46,65,1.266841,,
47,66,1.329341,,
48,65,1.266841,,
49,66,1.329341,,
50,65,1.266841,,
51,66,1.329341,,
52,66,1.329341,,
53,122,4.829341,,
54,122,4.829341,,
55,123,4.891841,,
56,123,4.891841,,
57,124,4.954341,,
58,123,4.891841,,
59,124,4.954341,,
60,123,4.891841,,
61,124,4.954341,,
62,123,4.891841,,
63,124,4.954341,,
64,123,4.891841,,
65,123,4.891841,,
66,123,4.891841,,
67,123,4.891841,,
68,123,4.891841,,
69,123,4.891841,,
70,123,4.891841,,
71,123,4.891841,,
72,122,4.829341,,
73,123,4.891841,,
74,122,4.829341,,
75,124,4.954341,,
76,123,4.891841,,
77,124,4.954341,,
78,122,4.829341,,
79,124,4.954341,,
80,122,4.829341,,
81,124,4.954341,,
82,123,4.891841,,
83,123,4.891841,,
84,122,4.829341,,
85,123,4.891841,,
86,122,4.829341,,
87,124,4.954341,,
88,123,4.891841,,
89,124,4.954341,,
90,122,4.829341,,
91,123,4.891841,,
92,122,4.829341,,
93,123,4.891841,,
94,123,4.891841,,
95,124,4.954341,,
96,123,4.891841,,
97,124,4.954341,,
98,123,4.891841,,
99,124,4.954341,,
100,122,4.829341,,
101,123,4.891841,,
102,67,1.391841,,
103,123,4.891841,,
104,65,1.266841,,
105,67,1.391841,,
106,65,1.266841,,
107,66,1.329341,,
108,65,1.266841,,
109,66,1.329341,,
110,65,1.266841,,
111,66,1.329341,,
112,65,1.266841,,
113,66,1.329341,,
114,65,1.266841,,
115,66,1.329341,,
116,66,1.329341,,
117,66,1.329341,,
118,66,1.329341,,
119,66,1.329341,,
120,66,1.329341,,
121,66,1.329341,,
122,66,1.329341,,
123,66,1.329341,,
124,66,1.329341,,
125,66,1.329341,,
126,66,1.329341,,
127,66,1.329341,,
128,66,1.329341,,
129,66,1.329341,,
130,66,1.329341,,
131,66,1.329341,,
132,65,1.266841,,
133,66,1.329341,,
134,66,1.329341,,
135,66,1.329341,,
136,65,1.266841,,
137,66,1.329341,,
138,65,1.266841,,
139,66,1.329341,,
140,66,1.329341,,
141,66,1.329341,,
142,65,1.266841,,
143,66,1.329341,,
144,65,1.266841,,
145,66,1.329341,,
146,65,1.266841,,
147,66,1.329341,,
148,66,1.329341,,
149,66,1.329341,,
150,65,1.266841,,
151,66,1.329341,,
152,66,1.329341,,
153,122,4.829341,,
154,122,4.829341,,
155,124,4.954341,,
156,123,4.891841,,
157,124,4.954341,,
158,123,4.891841,,
159,123,4.891841,,
160,123,4.891841,,
161,123,4.891841,,
162,122,4.829341,,
163,124,4.954341,,
164,123,4.891841,,
165,124,4.954341,,
166,122,4.829341,,
167,124,4.954341,,
168,123,4.891841,,
169,124,4.954341,,
170,123,4.891841,,
171,123,4.891841,,
172,122,4.829341,,
173,124,4.954341,,
174,123,4.891841,,
175,124,4.954341,,
176,123,4.891841,,
177,124,4.954341,,
178,123,4.891841,,
179,124,4.954341,,
180,122,4.829341,,
181,124,4.954341,,
182,122,4.829341,,
183,123,4.891841,,
184,123,4.891841,,
185,123,4.891841,,
186,123,4.891841,,
187,123,4.891841,,
188,123,4.891841,,
189,124,4.954341,,
190,123,4.891841,,
191,123,4.891841,,
192,123,4.891841,,
193,123,4.891841,,
194,122,4.829341,,
195,123,4.891841,,
196,122,4.829341,,
197,124,4.954341,,
198,123,4.891841,,
199,123,4.891841,,
200,123,4.891841,,
201,124,4.954341,,
202,67,1.391841,,
203,123,4.891841,,
204,65,1.266841,,
205,67,1.391841,,
206,65,1.266841,,
207,66,1.329341,,
208,65,1.266841,,
209,66,1.329341,,
210,65,1.266841,,
211,66,1.329341,,
212,65,1.266841,,
213,66,1.329341,,
214,65,1.266841,,
215,66,1.329341,,
216,65,1.266841,,
217,66,1.329341,,
218,66,1.329341,,
219,66,1.329341,,
220,66,1.329341,,
221,66,1.329341,,
222,65,1.266841,,
223,66,1.329341,,
224,65,1.266841,,
225,66,1.329341,,
226,65,1.266841,,
227,66,1.329341,,
228,66,1.329341,,
229,66,1.329341,,
230,66,1.329341,,
231,66,1.329341,,
232,65,1.266841,,
233,66,1.329341,,
234,65,1.266841,,
235,66,1.329341,,
236,65,1.266841,,
237,66,1.329341,,
238,66,1.329341,,
239,66,1.329341,,
240,65,1.266841,,
241,66,1.329341,,
242,65,1.266841,,
243,66,1.329341,,
244,66,1.329341,,
245,66,1.329341,,
246,66,1.329341,,
247,66,1.329341,,
248,65,1.266841,,
249,66,1.329341,,
250,66,1.329341,,
251,66,1.329341,,
252,66,1.329341,,
253,122,4.829341,,
254,122,4.829341,,
255,123,4.891841,,
256,123,4.891841,,
257,123,4.891841,,
258,122,4.829341,,
259,124,4.954341,,
260,123,4.891841,,
261,124,4.954341,,
262,123,4.891841,,
263,123,4.891841,,
264,123,4.891841,,
265,124,4.954341,,
266,123,4.891841,,
267,124,4.954341,,
268,123,4.891841,,
269,123,4.891841,,
270,122,4.829341,,
271,124,4.954341,,
272,123,4.891841,,
273,123,4.891841,,
274,123,4.891841,,
275,124,4.954341,,
276,122,4.829341,,
277,123,4.891841,,
278,123,4.891841,,
279,123,4.891841,,
280,122,4.829341,,
281,123,4.891841,,
282,123,4.891841,,
283,123,4.891841,,
284,123,4.891841,,
285,124,4.954341,,
286,122,4.829341,,
287,124,4.954341,,
288,122,4.829341,,
289,124,4.954341,,
290,123,4.891841,,
291,124,4.954341,,
292,122,4.829341,,
293,123,4.891841,,
294,123,4.891841,,
295,124,4.954341,,
296,122,4.829341,,
297,123,4.891841,,
298,122,4.829341,,
299,124,4.954341,,
300,122,4.829341,,
301,123,4.891841,,
302,67,1.391841,,
303,123,4.891841,,
304,66,1.329341,,
305,67,1.391841,,
306,65,1.266841,,
307,66,1.329341,,
308,65,1.266841,,
309,66,1.329341,,
310,65,1.266841,,
311,66,1.329341,,
312,65,1.266841,,
313,66,1.329341,,
314,65,1.266841,,
315,66,1.329341,,
316,65,1.266841,,
317,66,1.329341,,
318,65,1.266841,,
319,66,1.329341,,
320,65,1.266841,,
321,66,1.329341,,
322,65,1.266841,,
323,66,1.329341,,
324,65,1.266841,,
325,66,1.329341,,
326,66,1.329341,,
327,66,1.329341,,
328,65,1.266841,,
329,66,1.329341,,
330,66,1.329341,,
331,66,1.329341,,
332,65,1.266841,,
333,66,1.329341,,
334,65,1.266841,,
335,66,1.329341,,
336,66,1.329341,,
337,66,1.329341,,
338,65,1.266841,,
339,66,1.329341,,
340,65,1.266841,,
341,66,1.329341,,
342,65,1.266841,,
343,66,1.329341,,
344,66,1.329341,,
345,66,1.329341,,
346,66,1.329341,,
347,66,1.329341,,
348,65,1.266841,,
349,66,1.329341,,
350,66,1.329341,,
351,66,1.329341,,
352,66,1.329341,,
353,122,4.829341,,
354,122,4.829341,,
355,123,4.891841,,
356,123,4.891841,,
357,124,4.954341,,
358,123,4.891841,,
359,124,4.954341,,
360,123,4.891841,,
361,124,4.954341,,
362,122,4.829341,,
363,123,4.891841,,
364,123,4.891841,,
365,123,4.891841,,
366,123,4.891841,,
367,124,4.954341,,
368,122,4.829341,,
369,124,4.954341,,
370,123,4.891841,,
371,124,4.954341,,
372,123,4.891841,,
373,123,4.891841,,
374,123,4.891841,,
375,123,4.891841,,
376,122,4.829341,,
377,123,4.891841,,
378,123,4.891841,,
379,123,4.891841,,
380,123,4.891841,,
381,123,4.891841,,
382,122,4.829341,,
383,123,4.891841,,
384,122,4.829341,,
385,123,4.891841,,
386,123,4.891841,,
387,123,4.891841,,
388,123,4.891841,,
389,123,4.891841,,
390,122,4.829341,,
391,123,4.891841,,
392,123,4.891841,,
393,123,4.891841,,
394,123,4.891841,,
395,124,4.954341,,
396,123,4.891841,,
397,124,4.954341,,
398,123,4.891841,,
399,124,4.954341,,
400,123,4.891841,,
401,124,4.954341,,
402,66,1.329341,,
403,123,4.891841,,
404,66,1.329341,,
405,66,1.329341,,
406,65,1.266841,,
407,66,1.329341,,
408,65,1.266841,,
409,66,1.329341,,
410,65,1.266841,,
411,66,1.329341,,
412,65,1.266841,,
413,66,1.329341,,
414,66,1.329341,,
415,66,1.329341,,
416,65,1.266841,,
417,66,1.329341,,
418,65,1.266841,,
419,66,1.329341,,
420,65,1.266841,,
421,66,1.329341,,
422,65,1.266841,,
423,66,1.329341,,
424,65,1.266841,,
425,66,1.329341,,
426,66,1.329341,,
427,66,1.329341,,
428,65,1.266841,,
429,66,1.329341,,
430,66,1.329341,,
431,66,1.329341,,
432,65,1.266841,,
433,66,1.329341,,
434,65,1.266841,,
435,66,1.329341,,
436,65,1.266841,,
437,66,1.329341,,
438,65,1.266841,,
439,66,1.329341,,
440,65,1.266841,,
441,66,1.329341,,
442,65,1.266841,,
443,66,1.329341,,
444,66,1.329341,,
445,66,1.329341,,
446,65,1.266841,,
447,66,1.329341,,
448,65,1.266841,,
449,66,1.329341,,
450,65,1.266841,,
451,66,1.329341,,
452,65,1.266841,,
453,122,4.829341,,
454,122,4.829341,,
455,123,4.891841,,
456,123,4.891841,,
457,124,4.954341,,
458,123,4.891841,,
459,124,4.954341,,
460,123,4.891841,,
461,124,4.954341,,
462,123,4.891841,,
463,124,4.954341,,
464,123,4.891841,,
465,124,4.954341,,
466,122,4.829341,,
467,123,4.891841,,
468,122,4.829341,,
469,124,4.954341,,
470,123,4.891841,,
471,124,4.954341,,
472,123,4.891841,,
473,123,4.891841,,
474,123,4.891841,,
475,124,4.954341,,
476,123,4.891841,,
477,123,4.891841,,
478,123,4.891841,,
479,123,4.891841,,
480,123,4.891841,,
481,124,4.954341,,
482,122,4.829341,,
483,123,4.891841,,
484,123,4.891841,,
485,123,4.891841,,
486,122,4.829341,,
487,123,4.891841,,
488,123,4.891841,,
489,123,4.891841,,
490,123,4.891841,,
491,123,4.891841,,
492,122,4.829341,,
493,123,4.891841,,
494,123,4.891841,,
495,123,4.891841,,
496,122,4.829341,,
497,123,4.891841,,
498,122,4.829341,,
499,124,4.954341,,
500,123,4.891841,,
501,124,4.954341,,
502,67,1.391841,,
503,123,4.891841,,
504,66,1.329341,,
505,67,1.391841,,
506,65,1.266841,,
507,66,1.329341,,
508,65,1.266841,,
509,66,1.329341,,
510,65,1.266841,,
511,66,1.329341,,
512,65,1.266841,,
513,66,1.329341,,
514,65,1.266841,,
515,66,1.329341,,
516,66,1.329341,,
517,66,1.329341,,
518,65,1.266841,,
519,67,1.391841,,
520,66,1.329341,,
521,66,1.329341,,
522,66,1.329341,,
523,66,1.329341,,
524,65,1.266841,,
525,66,1.329341,,
526,65,1.266841,,
527,66,1.329341,,
528,66,1.329341,,
529,66,1.329341,,
530,65,1.266841,,
531,66,1.329341,,
532,66,1.329341,,
533,66,1.329341,,
534,65,1.266841,,
535,66,1.329341,,
536,65,1.266841,,
537,66,1.329341,,
538,65,1.266841,,
539,66,1.329341,,
540,65,1.266841,,
541,67,1.391841,,
542,65,1.266841,,
543,66,1.329341,,
544,65,1.266841,,
545,66,1.329341,,
546,66,1.329341,,
547,66,1.329341,,
548,65,1.266841,,
549,66,1.329341,,
550,66,1.329341,,
551,66,1.329341,,
552,66,1.329341,,
553,122,4.829341,,
554,122,4.829341,,
555,123,4.891841,,
556,123,4.891841,,
557,123,4.891841,,
558,123,4.891841,,
559,124,4.954341,,
560,123,4.891841,,
561,124,4.954341,,
562,123,4.891841,,
563,123,4.891841,,
564,122,4.829341,,
565,123,4.891841,,
566,122,4.829341,,
567,123,4.891841,,
568,123,4.891841,,
569,124,4.954341,,
570,123,4.891841,,
571,123,4.891841,,
572,122,4.829341,,
573,123,4.891841,,
574,123,4.891841,,
575,124,4.954341,,
576,123,4.891841,,
577,124,4.954341,,
578,123,4.891841,,
579,124,4.954341,,
580,122,4.829341,,
581,123,4.891841,,
582,123,4.891841,,
583,124,4.954341,,
584,123,4.891841,,
585,123,4.891841,,
586,123,4.891841,,
587,123,4.891841,,
588,123,4.891841,,
589,123,4.891841,,
590,123,4.891841,,
591,123,4.891841,,
592,122,4.829341,,
593,124,4.954341,,
594,122,4.829341,,
595,124,4.954341,,
596,123,4.891841,,
597,124,4.954341,,
598,123,4.891841,,
599,124,4.954341,,
600,0,-2.795659,,
601,0,-2.795659,,
602,0,-2.795659,,
603,0,-2.795659,,
604,0,-2.795659,,
605,0,-2.795659,,
606,0,-2.795659,,
607,0,-2.795659,,
608,0,-2.795659,,
609,0,-2.795659,,
610,0,-2.795659,,
611,0,-2.795659,,
612,0,-2.795659,,
613,0,-2.795659,,
614,0,-2.795659,,
615,0,-2.795659,,
616,0,-2.795659,,
617,0,-2.795659,,
618,0,-2.795659,,
619,0,-2.795659,,
620,0,-2.795659,,
621,0,-2.795659,,
622,0,-2.795659,,
623,0,-2.795659,,
624,0,-2.795659,,
625,0,-2.795659,,
626,0,-2.795659,,
627,0,-2.795659,,
628,0,-2.795659,,
629,0,-2.795659,,
630,0,-2.795659,,
631,0,-2.795659,,
632,0,-2.795659,,
633,0,-2.795659,,
634,0,-2.795659,,
635,0,-2.795659,,
636,0,-2.795659,,
637,0,-2.795659,,
638,0,-2.795659,,
639,0,-2.795659,,
640,0,-2.795659,,
641,0,-2.795659,,
642,0,-2.795659,,
643,0,-2.795659,,
644,0,-2.795659,,
645,0,-2.795659,,
646,0,-2.795659,,
647,0,-2.795659,,
648,0,-2.795659,,
649,0,-2.795659,,
650,0,-2.795659,,
651,0,-2.795659,,
652,0,-2.795659,,
653,0,-2.795659,,
654,0,-2.795659,,
655,0,-2.795659,,
656,0,-2.795659,,
657,0,-2.795659,,
658,0,-2.795659,,
659,0,-2.795659,,
660,0,-2.795659,,
661,0,-2.795659,,
662,0,-2.795659,,
663,0,-2.795659,,
664,0,-2.795659,,
665,0,-2.795659,,
666,0,-2.795659,,
667,0,-2.795659,,
668,0,-2.795659,,
669,0,-2.795659,,
670,0,-2.795659,,
671,0,-2.795659,,
672,0,-2.795659,,
673,0,-2.795659,,
674,0,-2.795659,,
675,0,-2.795659,,
676,0,-2.795659,,
677,0,-2.795659,,
678,0,-2.795659,,
679,0,-2.795659,,
680,0,-2.795659,,
681,0,-2.795659,,
682,0,-2.795659,,
683,0,-2.795659,,
684,0,-2.795659,,
685,0,-2.795659,,
686,0,-2.795659,,
687,0,-2.795659,,
688,0,-2.795659,,
689,0,-2.795659,,
690,0,-2.795659,,
691,0,-2.795659,,
692,0,-2.795659,,
693,0,-2.795659,,
694,0,-2.795659,,
695,0,-2.795659,,
696,0,-2.795659,,
697,0,-2.795659,,
698,0,-2.795659,,
699,0,-2.795659,,
700,0,-2.795659,,
701,0,-2.795659,,
702,0,-2.795659,,
703,0,-2.795659,,
704,0,-2.795659,,
705,0,-2.795659,,
706,0,-2.795659,,
707,0,-2.795659,,
708,0,-2.795659,,
709,0,-2.795659,,
710,0,-2.795659,,
711,0,-2.795659,,
712,0,-2.795659,,
713,0,-2.795659,,
714,0,-2.795659,,
715,0,-2.795659,,
716,0,-2.795659,,
717,0,-2.795659,,
718,0,-2.795659,,
719,0,-2.795659,,
720,0,-2.795659,,
721,0,-2.795659,,
722,0,-2.795659,,
723,0,-2.795659,,
724,0,-2.795659,,
725,0,-2.795659,,
726,0,-2.795659,,
727,0,-2.795659,,
728,0,-2.795659,,
