sample_idx,raw,ch1_volts
0,95,-1.031250
1,95,-1.031250
2,94,-1.062500
3,95,-1.031250
4,94,-1.062500
5,95,-1.031250
6,94,-1.062500
7,95,-1.031250
8,94,-1.062500
9,95,-1.031250
10,93,-1.093750
11,95,-1.031250
12,95,-1.031250
13,95,-1.031250
14,94,-1.062500
15,95,-1.031250
16,94,-1.062500
17,95,-1.031250
18,94,-1.062500
19,96,-1.000000
20,94,-1.062500
21,96,-1.000000
22,94,-1.062500
23,95,-1.031250
24,94,-1.062500
25,95,-1.031250
26,94,-1.062500
27,95,-1.031250
28,94,-1.062500
29,95,-1.031250
30,93,-1.093750
31,95,-1.031250
32,94,-1.062500
33,95,-1.031250
34,93,-1.093750
35,95,-1.031250
36,94,-1.062500
37,95,-1.031250
38,93,-1.093750
39,95,-1.031250
40,94,-1.062500
41,95,-1.031250
42,93,-1.093750
43,95,-1.031250
44,94,-1.062500
45,95,-1.031250
46,94,-1.062500
47,95,-1.031250
48,94,-1.062500
49,96,-1.000000
50,94,-1.062500
51,95,-1.031250
52,94,-1.062500
53,95,-1.031250
54,94,-1.062500
55,95,-1.031250
56,94,-1.062500
57,95,-1.031250
58,94,-1.062500
59,95,-1.031250
60,94,-1.062500
61,96,-1.000000
62,94,-1.062500
63,95,-1.031250
64,94,-1.062500
65,95,-1.031250
66,93,-1.093750
67,95,-1.031250
68,93,-1.093750
69,95,-1.031250
70,94,-1.062500
71,96,-1.000000
72,94,-1.062500
73,95,-1.031250
74,94,-1.062500
75,96,-1.000000
76,94,-1.062500
77,96,-1.000000
78,94,-1.062500
79,96,-1.000000
80,94,-1.062500
81,95,-1.031250
82,95,-1.031250
83,95,-1.031250
84,94,-1.062500
85,95,-1.031250
86,94,-1.062500
87,96,-1.000000
88,94,-1.062500
89,95,-1.031250
90,93,-1.093750
91,96,-1.000000
92,93,-1.093750
93,95,-1.031250
94,94,-1.062500
95,95,-1.031250
96,94,-1.062500
97,96,-1.000000
98,95,-1.031250
99,95,-1.031250
100,94,-1.062500
101,95,-1.031250
102,94,-1.062500
103,95,-1.031250
104,94,-1.062500
105,95,-1.031250
106,95,-1.031250
107,95,-1.031250
108,94,-1.062500
109,95,-1.031250
110,94,-1.062500
111,95,-1.031250
112,94,-1.062500
113,95,-1.031250
114,95,-1.031250
115,95,-1.031250
116,93,-1.093750
117,95,-1.031250
118,94,-1.062500
119,95,-1.031250
120,93,-1.093750
121,96,-1.000000
122,93,-1.093750
123,96,-1.000000
124,94,-1.062500
125,96,-1.000000
126,93,-1.093750
127,95,-1.031250
128,93,-1.093750
129,95,-1.031250
130,95,-1.031250
131,95,-1.031250
132,94,-1.062500
133,95,-1.031250
134,94,-1.062500
135,96,-1.000000
136,94,-1.062500
137,95,-1.031250
138,94,-1.062500
139,95,-1.031250
140,93,-1.093750
141,95,-1.031250
142,93,-1.093750
143,95,-1.031250
144,94,-1.062500
145,95,-1.031250
146,95,-1.031250
147,96,-1.000000
148,94,-1.062500
149,95,-1.031250
150,94,-1.062500
151,95,-1.031250
152,94,-1.062500
153,95,-1.031250
154,94,-1.062500
155,96,-1.000000
156,94,-1.062500
157,96,-1.000000
158,94,-1.062500
159,95,-1.031250
160,94,-1.062500
161,95,-1.031250
162,94,-1.062500
163,95,-1.031250
164,95,-1.031250
165,96,-1.000000
166,93,-1.093750
167,96,-1.000000
168,94,-1.062500
169,95,-1.031250
170,94,-1.062500
171,95,-1.031250
172,95,-1.031250
173,95,-1.031250
174,94,-1.062500
175,95,-1.031250
176,95,-1.031250
177,95,-1.031250
178,94,-1.062500
179,95,-1.031250
180,94,-1.062500
181,95,-1.031250
182,94,-1.062500
183,95,-1.031250
184,94,-1.062500
185,95,-1.031250
186,94,-1.062500
187,96,-1.000000
188,93,-1.093750
189,96,-1.000000
190,94,-1.062500
